,Gene1,Gene2,weights_combined
56570,MEF2C,TIPIN,433.4617393087649
57753,NFIA,HCFC2,433.3447536575004
58864,MCM3,POLA2,433.2870666278382
59059,MCM5,MYO5A,433.2382913536307
59873,XRCC6,DDX1,433.2274812608993
59403,MCM7,VDAC2,433.00530926092887
59985,XRCC6,PGR,432.92865243856005
58988,MCM5,CKS1B,432.7953912832594
59082,MCM5,PDE12,432.66449354590037
58406,TEAD2,MYO1G,432.52052538712616
59316,MCM7,PCNA,432.25744448839674
60030,XRCC6,SEH1L,431.91564460923405
59306,MCM7,NSUN2,431.8750981758905
54031,MCM2,MCM10,431.73279230376113
45327,VDR,STAG2,431.6235858861709
53887,MCM2,BUB1B,431.5913434760829
58821,MCM3,MCM6,431.4157409440148
58902,MCM3,RRM1,431.127216220169
60022,XRCC6,RUVBL2,430.8881140461791
59217,MCM7,CKS2,430.8849998483848
8861,FOXO1,H2AFX,430.7470745702384
51032,KLF1,VILL,430.66717581213055
59837,XRCC6,ACLY,430.58170322519175
51035,KLF1,VOPP1,430.5389636676875
50780,KLF1,KCTD9,430.32543726256847
50982,KLF1,TCF19,430.0427927365633
57717,NFIA,F2RL3,429.9943566214605
57816,NFIA,MYADM,429.9201270910937
60037,XRCC6,SLBP,429.81776970966354
59980,XRCC6,PDIA3,429.68238765420085
57741,NFIA,GPR65,429.55789589936387
57726,NFIA,FES,429.38588252318857
50870,KLF1,PDZK1IP1,429.056272729969
55506,REL,WDR75,428.8397124595208
50944,KLF1,SLC25A38,428.7226760236526
44915,VDR,DDX1,428.48827627613156
58922,MCM3,SPTBN1,428.4751368438252
58825,MCM3,MORF4L2,428.25528550742774
53863,RAD51,ZMAT1,428.24817968836794
59073,MCM5,NUDCD3,428.1983145736441
59330,MCM7,POLE,427.9768048132013
60008,XRCC6,PWP1,427.6251386876849
57757,NFIA,HIF3A,427.28078059644025
58891,MCM3,RAD21,426.40255149477287
58844,MCM3,NOC4L,426.3135494980191
56340,MEF2C,APLP2,426.2148682729561
59194,MCM7,C1QBP,426.1085949306076
60923,PGR,PSMF1,426.0695169913285
51174,RUNX1T1,SSH3,425.86287342178343
57895,NFIA,SH3BGRL,425.75888946433554
53847,RAD51,TM4SF1,425.6618827099055
59007,MCM5,E2F4,425.5189239073893
58793,MCM3,HEMGN,425.50091977413524
59997,XRCC6,PRDX3,425.322323496298
53943,MCM2,DDX20,425.3209284155635
59946,XRCC6,MSH6,425.17901994971044
59976,XRCC6,PA2G4,424.67027161256203
59989,XRCC6,PLEC,424.6459790397791
54051,MCM2,NCAPG,424.53164033487
56387,MEF2C,CRLF3,424.48629102724055
50773,KLF1,IRGM2,424.3909527768782
59975,XRCC6,ORC6,424.26310696874356
55216,REL,GLRX5,424.0324118136806
59359,MCM7,RPA2,423.9729296053981
50844,KLF1,NPRL3,423.95943508486033
54130,MCM2,SDC2,423.883318115307
57913,NFIA,SOCS2,423.1367443072996
56597,MEF2C,ZFP24,423.113088095158
57748,NFIA,H2-DMA,423.03754868864127
56389,MEF2C,CTSC,422.92197263193526
60050,XRCC6,STAM,422.6952552681996
58472,TEAD2,RCOR1,422.4085620726189
53906,MCM2,CDCA5,422.3494163595887
58783,MCM3,FKBP4,422.3133809688216
58858,MCM3,PDIA6,422.0832366656871
59998,XRCC6,PRMT5,421.96659124887026
55323,REL,NCEH1,421.8246967035138
54177,MCM2,TRPS1,421.7803610246784
51092,RUNX1T1,GNA11,421.6791285878725
58425,TEAD2,NRXN1,421.2053053719641
55350,REL,NUP88,421.19511310006845
58911,MCM3,SFXN1,421.01823626362113
56580,MEF2C,TNPO1,420.9694492998542
59218,MCM7,COG6,420.7101164212517
57793,NFIA,LDLR,420.5931011510969
58879,MCM3,PSMD6,420.5577546642258
59878,XRCC6,DKC1,420.4244278124026
56462,MEF2C,KRT18,420.088705714914
59907,XRCC6,HCFC1,420.0636227523578
56472,MEF2C,MAT2A,419.65781039458295
60771,PGR,CDKN1A,419.3219876471152
55137,REL,CDK1,419.28085044415633
59834,XRCC6,ABCE1,419.15525404865275
55239,REL,HOXA9,419.1519931057529
56343,MEF2C,ARHGAP27,419.1197000923942
57921,NFIA,SUSD3,419.0278165798188
55093,REL,ANXA2,418.99733250920696
58762,MCM3,CRLF3,418.92149460825794
53922,MCM2,CLU,418.3920488379779
55515,REL,ZMIZ1,418.1740655173843
59978,XRCC6,PARP3,417.8166729340944
57820,NFIA,NBEAL2,417.78935742327377
60084,XRCC6,ZFR,417.6565079278268
59357,MCM7,RFC5,417.58065302792033
59861,XRCC6,CLTC,417.50377403466194
59920,XRCC6,HSPA5,417.477897163654
51008,KLF1,TTF1,417.45178234401874
45388,VDR,TSC22D3,417.3832050209404
57829,NFIA,NGLY1,417.3405622646997
51077,RUNX1T1,CTSG,417.0954095804356
59955,XRCC6,NCL,417.0540219457007
57623,NFIA,ALDH9A1,417.03275863152214
60899,PGR,ORC2,416.780657390247
59958,XRCC6,NELFB,416.657570175594
59865,XRCC6,COPB2,416.53705034633697
55184,REL,EIF4ENIF1,416.37424852386994
60032,XRCC6,SF3B3,416.3211331311047
59991,XRCC6,PNO1,416.2115525038773
50647,KLF1,CBX7,416.1594617088551
59277,MCM7,MCM2,415.91095610957643
58962,MCM5,AP1B1,415.8843897583471
54179,MCM2,TTF2,415.84935070560465
57676,NFIA,COL4A2,415.65379092450297
57756,NFIA,HGSNAT,415.5723539222187
56473,MEF2C,MCOLN2,415.3179562263336
57889,NFIA,SERPINB6A,415.2954606840687
56388,MEF2C,CSTF1,415.2340028776206
58789,MCM3,HACD3,415.17118784660033
55181,REL,EIF1AD,415.14991836467686
59934,XRCC6,LDHB,414.94992301738915
50649,KLF1,CCNE1,414.81763341395606
57934,NFIA,TMSB4X,414.7275193273533
56548,MEF2C,SLC25A37,414.637712058896
58814,MCM3,LIG1,414.6373688592041
59100,MCM5,PRIM1,414.4819448499968
59397,MCM7,TYMS,414.4685744372696
53886,MCM2,BIRC5,414.31958435095163
59231,MCM7,DDX21,414.2554614213403
58448,TEAD2,PLEKHO2,413.86422957116
51152,RUNX1T1,RALGDS,413.8196183400002
55094,REL,ANXA4,413.78653142726006
59210,MCM7,CDKN1C,413.74983020378176
57802,NFIA,MARVELD1,413.46357395567736
59988,XRCC6,PHF6,413.3044784252078
57749,NFIA,H2-OB,413.25340556063986
57681,NFIA,CRIP2,413.24998758426665
58874,MCM3,PRPS1,413.0613548241686
59942,XRCC6,MCM7,413.0598175136081
59145,MCM5,SNRNP200,413.0060431690456
57933,NFIA,TMEM147,412.94779389057123
59383,MCM7,SYK,412.6109863906387
59244,MCM7,GNL3,412.456591838684
59918,XRCC6,HSP90AA1,412.10199607245204
59939,XRCC6,MCM4,412.0401329989054
50730,KLF1,GMPR,411.94610160259776
60935,PGR,RNF38,411.38925596124056
50805,KLF1,MCM10,411.3265773689673
58954,MCM3,YBX1,411.16346041995524
57684,NFIA,CSGALNACT2,411.0751143572036
60538,HLF,MYCT1,410.86889881646283
57629,NFIA,ANKRD13D,410.8196949271376
9356,FOXO1,XRCC6,410.7747653180437
44824,VDR,ARL8B,410.50648709305
58827,MCM3,MTAP,410.38055163752443
59228,MCM7,CUL3,410.33126987433724
58471,TEAD2,RCC1,410.28505665679467
58925,MCM3,SSR1,410.10708037753153
59996,XRCC6,PPM1G,409.9574598180174
58508,TEAD2,SMAD2,409.74621264958824
57938,NFIA,TOLLIP,409.64521137183965
59938,XRCC6,MCM3,409.51785478197326
55365,REL,PCYT2,409.20918178827463
54070,MCM2,OBSL1,409.0275387745778
59329,MCM7,POLD1,408.88196610668376
60895,PGR,NUDCD3,408.59734363108356
56450,MEF2C,ITGB7,408.54126095046144
59174,MCM5,XAB2,408.5002745594247
60004,XRCC6,PSMD7,408.45260283260933
59897,XRCC6,GALK2,408.4035273090214
57657,NFIA,CD1D1,408.3025782397448
60002,XRCC6,PSMD3,408.17867012523396
60767,PGR,CD53,408.1681582493345
59389,MCM7,TOP2A,407.4259789366266
55228,REL,H2-DMA,407.27497061759743
59384,MCM7,TBL3,406.6746928985784
50959,KLF1,SPATA13,406.4788976365149
58926,MCM3,STAT3,406.35191662219495
58928,MCM3,STRAP,406.2589582663516
53961,MCM2,ESR1,405.9414429051445
53762,RAD51,HID1,405.9405172228298
58876,MCM3,PSMD1,405.8913063607155
44811,VDR,ANXA6,405.5517236629546
60801,PGR,FAM111A,405.2083914395982
55395,REL,PTP4A3,404.9094953408614
45305,VDR,SLC44A2,404.6866125996228
51074,RUNX1T1,CSGALNACT2,404.62533668541323
51090,RUNX1T1,GFI1,404.3138952795762
59945,XRCC6,MPDZ,404.24376371241897
54013,MCM2,JUN,404.2287529705236
57730,NFIA,FNTA,404.1586905582725
58994,MCM5,CORO2B,404.0674948448724
55088,REL,AHCTF1,404.06633281837645
59309,MCM7,OAT,404.0657790317422
60812,PGR,FOXO1,404.0081695290093
55192,REL,ESR1,403.96012618398925
56328,MEF2C,ABR,403.87288908139163
58321,TEAD2,GATA2,403.628714115094
59852,XRCC6,CBX5,403.51985258776455
51164,RUNX1T1,RTEL1,402.9091569705249
58881,MCM3,PSME3,402.89512024014624
59239,MCM7,EXOC4,402.8020192451031
57916,NFIA,SPPL2A,402.73354301829744
58577,TEAD2,WDR6,402.7173134776443
44797,VDR,ACAP1,402.2632864114105
59940,XRCC6,MCM5,402.2137495868182
58418,TEAD2,NFATC1,401.9457912377472
57732,NFIA,FUT7,401.59602562051435
60017,XRCC6,RPN1,401.5883667232026
56541,MEF2C,SERPINB9,401.5118597508813
60051,XRCC6,STIP1,401.05777770338136
56588,MEF2C,TUBB5,400.96996943330646
57950,NFIA,VAV1,400.8882815997499
60504,HLF,EMCN,400.78876955002636
57894,NFIA,SH2D4A,400.59935114045936
59953,XRCC6,NASP,400.3704186020603
59410,MCM7,XRCC6,400.3654814652598
57853,NFIA,PIP4K2B,400.2283149443767
56331,MEF2C,ADO,400.0278732909472
57722,NFIA,FCER1G,399.9036071889184
53841,RAD51,SPTA1,399.8099108036058
57686,NFIA,CST3,399.74916666953163
44846,VDR,CALU,399.7240569807331
56376,MEF2C,CDK6,399.5159587597202
59078,MCM5,ORC6,399.45101921294855
57771,NFIA,IFIT3,399.26964687551543
57843,NFIA,PACS1,398.92792354202504
58790,MCM3,HAT1,398.83464135897424
59041,MCM5,KRT18,398.7495988105866
58945,MCM3,UMPS,398.6132782430873
50706,KLF1,FAM45A,398.54418988679987
51116,RUNX1T1,LMNA,398.2179057323421
59264,MCM7,HSPH1,398.19627978156075
51168,RUNX1T1,SLC17A9,398.1486483535223
59386,MCM7,TEX10,398.1339809234414
53945,MCM2,DDX31,397.8425768655855
59886,XRCC6,EIF3B,397.8418031922281
57943,NFIA,TRPV2,397.7959417798901
58741,MCM3,CCT8,397.72515604129194
56345,MEF2C,ARHGEF3,397.5855075454526
55211,REL,GANAB,397.47799804352195
58816,MCM3,MAPK1,397.2458897776017
44954,VDR,FARSB,397.15098718729234
57809,NFIA,MIEF1,396.95341060388506
60025,XRCC6,SDC1,396.83777305284354
58759,MCM3,COPG1,396.5932835209567
55277,REL,KIT,396.5611081417655
59183,MCM7,ANXA2,396.41885278161595
60535,HLF,MUC13,396.3566673626051
53884,MCM2,AURKB,396.0258680107385
55270,REL,JAK2,395.9367964565648
55200,REL,FBXW11,395.729151757057
57640,NFIA,ARHGEF3,395.531606736449
45435,VDR,ZMIZ1,395.44369635908004
55314,REL,MTHFD1,395.43742128614855
56400,MEF2C,DUS1L,395.0685724055248
57688,NFIA,CTNNA1,395.0020061581814
58912,MCM3,SGTA,394.9657724867152
57804,NFIA,MEF2C,394.92250105558634
44998,VDR,HAT1,394.81390939733393
57613,NFIA,ACCS,394.6833913171276
60073,XRCC6,VDAC1,394.5313743297574
53750,RAD51,FKBP9,394.52688917043304
59320,MCM7,PFKM,394.5016710635529
59345,MCM7,PTCD3,394.4786371945547
45075,VDR,LIMD2,394.34379551567974
57932,NFIA,TMC6,394.07677481471063
58905,MCM3,SCFD1,394.0466748881458
59344,MCM7,PSME4,393.8673047854106
57668,NFIA,CHMP7,393.71985634712615
56581,MEF2C,TOR3A,393.71514186161517
59045,MCM5,MAGED2,393.65095738614156
56330,MEF2C,ADA,393.61900258917524
57715,NFIA,EXOC3,393.6131560412136
50776,KLF1,ITPR2,393.6046298910542
55466,REL,TMEM123,393.2994067634282
60770,PGR,CDK1,393.2434573338899
56572,MEF2C,TM7SF3,393.1045768589155
57905,NFIA,SLC52A2,392.9135482902941
59986,XRCC6,PHAX,392.88687277223363
59097,MCM5,POLE3,392.62677346752014
58919,MCM3,SMU1,392.6174321256752
55397,REL,RAB37,392.579829661102
57617,NFIA,ADCY7,392.4940288423953
60040,XRCC6,SMC4,392.24311959348563
56477,MEF2C,MGAT5,392.07366357182207
55136,REL,CD82,392.0662017669889
54015,MCM2,KIF11,391.93206243938266
59284,MCM7,MOGS,391.7949726544067
56370,MEF2C,CD44,391.63904110345305
57800,NFIA,LTB4R1,391.50132961747
57666,NFIA,CERK,391.4625430160171
45196,VDR,POR,391.41037038560063
58867,MCM3,POLE3,391.0499741192397
45136,VDR,NFKBIA,390.9762786795724
44812,VDR,AP1B1,390.8971990950092
51132,RUNX1T1,PHTF2,390.88103839043026
58283,TEAD2,DDX58,390.6964579421421
60756,PGR,CASP3,390.6645061759381
57694,NFIA,CYTH3,390.2089630292121
54176,MCM2,TPX2,390.1723738225818
53745,RAD51,ELMO3,390.0995698049325
53914,MCM2,CEP55,390.0871000414911
57920,NFIA,STXBP3,389.966769681634
58832,MCM3,NAA50,389.74492243355496
59970,XRCC6,NSUN2,389.7229537741867
58785,MCM3,FZR1,389.64614211840103
58920,MCM3,SOD1,389.5623831015789
57738,NFIA,GNG2,389.1737248592068
55500,REL,VAV1,389.1606860208132
57807,NFIA,METAP1D,388.79771030623266
60871,PGR,METAP1D,388.79737701629415
55107,REL,ATP6AP1,388.64385258847096
60054,XRCC6,SYK,388.45419494568625
50970,KLF1,STOM,388.3123442346998
57635,NFIA,APLP2,388.29482195636035
55227,REL,H1F0,388.2391070259447
58900,MCM3,RPN2,388.06874496596015
50711,KLF1,FECH,388.0346023239823
58532,TEAD2,TCF12,388.0129023251088
57719,NFIA,FAM189B,387.7463482042057
57774,NFIA,IKBKE,387.6713384835798
57791,NFIA,LCN2,387.638124669692
54132,MCM2,SEC23A,387.2836603441404
56547,MEF2C,SLC17A9,387.20693341284584
59164,MCM5,TUBB4B,387.0374724738104
57660,NFIA,CD63,386.898764367475
55292,REL,LY6E,386.780984512432
58904,MCM3,RUVBL2,386.66767919993214
54056,MCM2,NDC80,386.589184633856
59170,MCM5,VPS35,386.53191280466484
58934,MCM3,TES,386.5131882023143
50748,KLF1,HAAO,386.412974770879
57904,NFIA,SLC45A3,386.40549836413163
57903,NFIA,SLC39A9,386.36986967563234
57637,NFIA,ARHGAP12,386.3444577643355
57704,NFIA,ECE1,386.3039250227789
59102,MCM5,PRKAB1,386.29761413262537
56368,MEF2C,CD200R1,386.2792436228318
59304,MCM7,NOP2,386.1010718459487
57611,NFIA,ABTB1,385.9493471259718
53902,MCM2,CDC20,385.93874943564646
51166,RUNX1T1,SH3BP5L,385.9386158273527
54016,MCM2,KIF22,385.6606210749493
58734,MCM3,BUB3,385.65604139729305
59250,MCM7,HAUS2,385.554504788668
57877,NFIA,RHOF,385.4579015665664
59987,XRCC6,PHB2,385.44553717368683
53968,MCM2,FHL1,385.20461009762647
59937,XRCC6,MCM2,385.1287906928508
55205,REL,FLNA,385.10266006700937
58843,MCM3,NMD3,385.07400629383835
50799,KLF1,LRRC8C,385.03827268954194
54003,MCM2,HSPA4L,384.93792200702956
54109,MCM2,PWP2,384.91184181345
59068,MCM5,NOC4L,384.88545176783106
58956,MCM3,ZYX,384.86451225521995
54116,MCM2,RB1,384.7495046825808
59105,MCM5,PSMC4,384.7390061001616
60074,XRCC6,VDAC2,384.51687436414755
57718,NFIA,FAM102A,384.49655855967393
58924,MCM3,SRSF1,384.4137768087038
57883,NFIA,SCAMP1,384.39766015635246
56494,MEF2C,NFKBIA,384.3642561078706
55328,REL,NDUFB9,384.19443306608724
44997,VDR,H2AFX,384.03860357191456
57790,NFIA,LAPTM5,383.9034282031645
59979,XRCC6,PCNA,383.8770442095756
57867,NFIA,PTPN7,383.47855887920326
56517,MEF2C,PRDX3,383.43231049633806
59211,MCM7,CDT1,383.28930875973145
58981,MCM5,CDT1,383.1288955485445
59269,MCM7,IPO9,383.0955696543412
60057,XRCC6,TBL3,383.0867811664038
56417,MEF2C,GBE1,383.0729446979269
50611,KLF1,ABTB1,383.0670273837356
60019,XRCC6,RPRD1B,383.06260175777976
58766,MCM3,DDX1,382.93226507452204
58720,MCM3,ACLY,382.2017539258865
59147,MCM5,SPTBN1,382.17629689239396
45307,VDR,SMARCA2,382.13361378229445
59108,MCM5,PSMD6,382.10831068786524
50873,KLF1,PHF10,382.09468994279496
59267,MCM7,INTS6,382.08808652415473
55087,REL,ADSL,382.0531600210346
59060,MCM5,MYO5C,381.7797886788981
58842,MCM3,NFKBIA,381.727119497228
50880,KLF1,PLXDC2,381.62482679549134
59166,MCM5,UMPS,381.55189632999577
55274,REL,KAT7,381.3901964327233
57759,NFIA,HMBS,381.353172005718
58857,MCM3,PDIA3,381.0404177882667
57750,NFIA,H2-Q6,380.87372651553613
55407,REL,RNF213,380.59265322288866
57839,NFIA,OSBPL1A,380.57287029085626
60820,PGR,GNG11,380.2633347290444
53983,MCM2,GYS1,380.2366652602157
59135,MCM5,SFXN1,380.1899048329163
59050,MCM5,MCM6,380.1585570382394
56131,SMARCA2,PCP4L1,380.05680643902105
58909,MCM3,SEH1L,379.9422868995161
50660,KLF1,CENPF,379.9369263893026
60006,XRCC6,PTCD3,379.5526267617348
57799,NFIA,LSP1,379.3299900561763
57841,NFIA,OTUD6B,379.1790789689141
59137,MCM5,SHKBP1,379.1643172816973
58915,MCM3,SLBP,379.0425529446206
59054,MCM5,MTAP,378.99696108738345
51175,RUNX1T1,STK10,378.9855612899764
59382,MCM7,SUMO3,378.9538492719635
58871,MCM3,PRDX3,378.8591451435762
59875,XRCC6,DDX21,378.8577988259244
59851,XRCC6,C1QBP,378.7160795775619
50629,KLF1,ASNS,378.1521555578314
45005,VDR,HERPUD1,378.1206365532662
44907,VDR,CTSZ,378.0510857024286
51161,RUNX1T1,RNF125,378.025733643839
59358,MCM7,RPA1,377.77128486809687
57948,NFIA,UBL4A,377.76433396572713
59053,MCM5,MORF4L2,377.2906117263909
58854,MCM3,PA2G4,377.2606474093245
59104,MCM5,PRPS1,377.23252293120333
50926,KLF1,SAMD9L,376.87292315455187
59151,MCM5,STAM,376.72901472508477
56562,MEF2C,TAF12,376.3550643467671
50816,KLF1,MGST3,376.16261299139774
60069,XRCC6,USP42,376.0838057981528
58241,TEAD2,BTG2,376.0694898613872
59077,MCM5,ORC5,375.9905960070767
55308,REL,MLLT3,375.9053615702572
57762,NFIA,HSD11B1,375.8783168941204
45298,VDR,SLC35A4,375.7486052307165
60016,XRCC6,RPA2,375.4261711492431
57858,NFIA,PPCDC,375.24766310133947
55283,REL,LGALS1,375.22687363977803
58225,TEAD2,APLP2,375.1637122812275
56489,MEF2C,NCL,375.0927771109062
58886,MCM3,PWP1,375.0566980722916
58770,MCM3,DKC1,374.9854192776381
51123,RUNX1T1,MYO1F,374.97155024843784
60014,XRCC6,RFC5,374.96234898318863
59399,MCM7,UHRF1,374.9452399874577
60557,HLF,PRTN3,374.91241321058504
57734,NFIA,GARS,374.8962431174859
60059,XRCC6,TEX10,374.88558596205
57844,NFIA,PAFAH1B2,374.30939143496647
56543,MEF2C,SF3B3,374.19921319406234
56329,MEF2C,ACLY,374.1879260152524
58719,MCM3,ABCE1,373.6044569622681
54200,MCM2,XRCC5,373.5942754016856
55156,REL,COX4I1,373.51964636618965
57936,NFIA,TNFSF10,373.33054987511963
58955,MCM3,ZFR,373.3219793563803
55163,REL,CST3,373.3210354562368
57607,NFIA,ABCD1,373.1058550804958
56383,MEF2C,CLTC,373.0058649800665
55418,REL,S100A10,372.84876165448554
57852,NFIA,PIM2,372.6797225913531
57669,NFIA,CISH,372.45539931590037
55344,REL,NT5C3,372.4054436650029
44967,VDR,FNTA,372.2516712704353
59136,MCM5,SGTA,372.06283610297857
55355,REL,OTUD4,371.97452395561345
60904,PGR,PAK1,371.94350124592364
56599,MEF2C,ZFP397,371.6840491102945
58757,MCM3,CLTC,371.6659696704859
57826,NFIA,NDRG2,371.6397289759589
58914,MCM3,SHKBP1,371.40407799807207
56416,MEF2C,FZR1,371.35957576160035
58813,MCM3,LDHB,371.128676806816
59840,XRCC6,ANXA2,370.99036244763204
59084,MCM5,PDIA6,370.8504574445577
57848,NFIA,PCYT2,370.8331237037901
59161,MCM5,TOP2A,370.80208610581417
50942,KLF1,SLC19A1,370.6901124498702
57651,NFIA,CAPN2,370.6522681713449
44896,VDR,COX7B,370.41569801013543
59303,MCM7,NOL9,370.39416120785916
50718,KLF1,FPGS,369.97087252315634
58801,MCM3,HSPA5,369.8661157744423
59012,MCM5,FKBP4,369.7430273157324
58465,TEAD2,RAD21,369.73288599110913
58839,MCM3,NCL,369.44892896638436
57854,NFIA,PKIB,369.38687387490194
55154,REL,CNOT7,369.3581424593012
58910,MCM3,SF3B3,369.3031869904931
55190,REL,EPS15,369.20562771892514
58996,MCM5,CRLF3,369.0689957443108
45074,VDR,LGALS1,369.0287551949523
58758,MCM3,COPB2,368.8786342781141
56553,MEF2C,SMPD1,368.87610565299207
53896,MCM2,CCNA2,368.454062433767
59261,MCM7,HSPA8,368.4064855073009
50814,KLF1,MEX3C,368.167979524461
58725,MCM3,AP1G2,367.89314704409117
59391,MCM7,TRIM16,367.8899141965222
58853,MCM3,ORC6,367.82990962970086
50974,KLF1,SYNJ1,367.81429085013514
50623,KLF1,ANKRD27,367.6801693033363
58803,MCM3,HSPA9,367.62819964717727
57614,NFIA,ACOX1,367.6255386370845
57833,NFIA,NRROS,367.49372363521195
58877,MCM3,PSMD3,367.19380428535607
56593,MEF2C,VIM,367.1259056619216
58841,MCM3,NELFB,367.00203344883784
57776,NFIA,IL7,366.8573855991146
59899,XRCC6,GNL3,366.62656387248467
57955,NFIA,XPR1,366.4031662606439
55449,REL,SSH2,366.275023999997
59889,XRCC6,EXOC4,366.11276086957093
57770,NFIA,IFI30,365.9875106121236
57751,NFIA,H2-Q7,365.83529920776283
59944,XRCC6,MOGS,365.71208430419756
57634,NFIA,AP1M1,365.64259221376255
59096,MCM5,POLE,365.12118908747453
59015,MCM5,FZR1,365.0810955819981
57710,NFIA,EPS8,365.046489703885
59956,XRCC6,NCOA6,364.86742702196824
56530,MEF2C,RCOR1,364.8371459962039
53861,RAD51,XRCC3,364.82565985021057
50737,KLF1,GTF2E1,364.72665000596163
57674,NFIA,CNP,364.6803947127768
57888,NFIA,SELPLG,364.6532738132934
55231,REL,H2-Q6,364.60525648720284
59020,MCM5,HAT1,364.5709651092659
58798,MCM3,HSP90AA1,364.564015615102
53851,RAD51,TUBGCP2,364.2612517271662
58989,MCM5,CKS2,363.8739355575934
59967,XRCC6,NOTCH1,363.7134166506194
50985,KLF1,TGM2,363.68906838567915
58880,MCM3,PSMD7,363.46266817424606
59037,MCM5,ICE2,363.17334293855816
59408,MCM7,WDR5,363.0911914885757
56571,MEF2C,TLR7,362.9402919816259
59177,MCM5,YBX1,362.7759709511562
60005,XRCC6,PSME4,362.6091230664258
58869,MCM3,PPM1G,362.5164228759079
59847,XRCC6,BAG2,362.50629456734765
57678,NFIA,CORO7,362.45900728550384
58822,MCM3,MCM7,362.34414434514787
59150,MCM5,SSR1,362.3162632801946
56434,MEF2C,HSPD1,362.27112352360604
59253,MCM7,HIST1H4D,362.21598403096056
59061,MCM5,NAA50,361.91554416890625
45220,VDR,PSME3,361.64821660302357
55135,REL,CD81,361.63517961156805
60900,PGR,P2RY14,361.5079239494421
55166,REL,CTSZ,361.38925389767013
44881,VDR,CKS1B,361.17828082854186
50936,KLF1,SH3BP5L,361.1716192088037
51147,RUNX1T1,PTPN12,361.0633126031352
58826,MCM3,MSH6,360.9887536190151
50785,KLF1,LANCL2,360.9273857981104
60034,XRCC6,SGO1,360.86130263180206
57735,NFIA,GBE1,360.5579808393885
57671,NFIA,CLIC4,360.29137868227537
59091,MCM5,PKM,360.2426660467766
45389,VDR,TSPAN13,360.01853597520187
57701,NFIA,DYM,359.9146582428763
51179,RUNX1T1,TCEA2,359.6945234855943
58872,MCM3,PRIM1,359.59251268114485
59106,MCM5,PSMD1,359.5452405987305
51162,RUNX1T1,RNF141,359.4777640512571
57683,NFIA,CSF1R,359.3259489645019
59406,MCM7,WDR36,359.1890392566416
55165,REL,CTSB,359.1203686406338
57648,NFIA,CALU,359.0666285831404
58778,MCM3,EPS15,358.98915183723204
60027,XRCC6,SDC4,358.93072208051154
59212,MCM7,CENPA,358.7205645738745
57645,NFIA,BACE1,358.7089670772139
58480,TEAD2,RNF38,358.6956389046016
55416,REL,RRM1,358.43099247699587
50989,KLF1,TK1,358.38936314636703
59972,XRCC6,OAT,358.2791605747976
59129,MCM5,SCFD1,358.1220291260535
57650,NFIA,CAMKK1,358.0638240367638
57779,NFIA,ISG20,358.05059795427604
59153,MCM5,STRAP,357.9885400669761
55480,REL,TOR1AIP2,357.98534318698296
59158,MCM5,TES,357.7547452630486
58899,MCM3,RPN1,357.66637694944706
59298,MCM7,NEK6,357.5211723175274
57633,NFIA,AP1G2,357.39423503486154
58983,MCM5,CENPK,357.37774394359957
58791,MCM3,HCFC1,357.34690899434827
58835,MCM3,NASP,357.1974358180148
56565,MEF2C,TCF12,356.74590411091737
57705,NFIA,ELOVL5,356.6700698667387
51036,KLF1,VPS11,356.66158521761514
45044,VDR,IRF1,356.54974294816606
55419,REL,SAT1,356.5467718074632
51013,KLF1,TXNRD2,356.5352334405803
57898,NFIA,SKAP2,356.2854732209143
56518,MEF2C,PRKAB1,356.0088011106455
57847,NFIA,PARP8,355.69189704139967
57672,NFIA,CLU,355.6899279897934
58927,MCM3,STIP1,355.6736585891694
50901,KLF1,PTDSS2,355.5709502961838
45415,VDR,WDR43,355.4865767090814
58776,MCM3,EIF3B,355.34412282598106
61173,PBX1,CDKN1A,354.94957428489533
57873,NFIA,RASSF5,354.82168768715474
55402,REL,RASSF5,354.68856633248487
58819,MCM3,MCM4,354.6632752418514
51015,KLF1,UBAC1,354.3489515490529
57879,NFIA,RNF13,354.28361647178826
59101,MCM5,PRIM2,354.2197505521865
59305,MCM7,NSDHL,354.06947345116487
57761,NFIA,HP,353.9131375544621
59067,MCM5,NMD3,353.77371930140555
59133,MCM5,SEH1L,353.6805756818605
59966,XRCC6,NOP2,353.58209355161097
59090,MCM5,PHF6,353.4917691022109
57729,NFIA,FLNA,353.04006750260044
8867,FOXO1,HDAC2,352.88129745243134
59049,MCM5,MCM4,352.81140318881097
45226,VDR,RAB18,352.7135148243876
58870,MCM3,PPP2R1B,352.628227055868
58979,MCM5,CDC7,352.5435253061705
58992,MCM5,COPG1,352.53262016060563
53752,RAD51,GJA1,352.11012989522146
50793,KLF1,LPCAT1,352.0317873386846
59001,MCM5,DDX1,351.8510665580848
59138,MCM5,SLBP,351.6973507933719
50931,KLF1,SENP7,351.6743560428668
59268,MCM7,IPO4,351.29148541638017
58852,MCM3,ORC5,351.18650407122885
55264,REL,IPO4,350.98881888290964
58820,MCM3,MCM5,350.5933718630109
57917,NFIA,SRM,350.51303125334175
56350,MEF2C,B4GALT6,350.34594155729286
56033,SMARCA2,COX7B,350.3227655569132
58862,MCM3,PHF6,350.1853522284531
51067,RUNX1T1,CHMP7,350.1790247678297
58946,MCM3,VDAC1,350.0304430790617
50818,KLF1,MKI67,349.9988872683005
