,Gene1,Gene2,weights_combined
64445,NFIA,PRC1,692.6015677359534
54180,KLF1,SPPL2B,692.5265247682022
60003,MAPK1,RASSF4,692.429062313249
48517,VDR,SLC35A4,692.115095749781
61458,REL,PPP1CB,691.8657911192662
64496,NFIA,SNRPB,691.4099211648179
59976,MAPK1,POLR2B,691.3880552517348
66435,PA2G4,RPS27L,691.372477728008
67947,HLF,HOXA9,691.138486334625
67377,XRCC6,WDR36,690.8917362769698
62651,RUVBL2,PSMC4,690.6493293264317
64787,PHB2,XPC,690.527489035759
59848,MAPK1,KPNA1,689.6406285752483
58493,RAD51,CDC45,689.4102577027627
67164,XRCC6,COL4A2,689.1193616180725
54582,RUNX1T1,CD300A,688.869002420431
62126,RB1,MAT2A,688.659530450011
64700,PHB2,PRDX3,688.5204666156053
54661,RUNX1T1,PRODH,688.3732607086258
62687,RUVBL2,STK25,688.3550210402136
67223,XRCC6,HYOU1,688.3390127150385
58564,RAD51,MLH3,688.3142469076347
54598,RUNX1T1,ECT2,688.0758156815426
64663,PHB2,MTAP,687.75130950959
59048,ABL1,BCL2,687.6430549084038
62716,RUVBL2,XAB2,687.4471707826158
61561,REL,TSC22D3,687.1047066589754
64483,NFIA,SLC25A5,687.0901904193996
64484,NFIA,SLC29A1,687.0813658811055
69117,MCM6,MCM5,687.0660255531033
59899,MAPK1,MYLK3,686.6608458073628
61439,REL,PDE4B,686.2538608641469
64792,PHB2,ZFR,685.9783439155648
53866,KLF1,CBX7,685.9710992221075
64582,PHB2,COPG1,685.7042536610894
62769,SMARCA2,CYFIP2,685.6768950107956
63259,TTF2,RFC4,685.6703042392044
63199,TTF2,NAA35,685.6260333911404
63205,TTF2,NDE1,685.4828376025365
69201,MCM6,TYMS,685.2251479388316
69110,MCM6,LDHB,685.188861964514
53968,KLF1,HACE1,685.1194271445131
54608,RUNX1T1,GFI1,685.0829444072127
53949,KLF1,GMPR,684.5739726171729
59623,MAPK1,ASPH,684.2713064577333
62591,RUVBL2,MCM6,684.03442481955
67145,XRCC6,ASF1B,683.6912441262473
67213,XRCC6,HIST1H2BC,683.4812644219674
68098,HMGB2,NASP,683.2181416726185
59835,MAPK1,ITGAM,683.124715735086
65698,MCM3,HSPA1A,682.6664200606939
64378,NFIA,LGALS1,682.6584118877514
70387,MCM4,EHHADH,681.5862579438528
60150,MAPK1,ZFP322A,681.3394292862581
68052,HMGB2,CKS2,681.3295321831882
48183,VDR,FLNA,681.2005767005221
38978,NOTCH1,PHB2,681.1583926439586
69053,MCM6,ATAD2,680.9375093875246
64710,PHB2,PSMF1,680.863280703068
59992,MAPK1,PSME4,680.8070006106028
59717,MAPK1,DDX4,680.7707126338639
62597,RUVBL2,MORF4L2,680.7214560391812
63208,TTF2,NEDD1,680.7147587843826
59895,MAPK1,MYC,680.5115713762481
64619,PHB2,HACD3,679.989382671897
64589,PHB2,DDX1,679.9626276579028
64531,NFIA,TYROBP,679.7584778035232
58633,RAD51,XRCC2,679.3913470353128
64595,PHB2,DKC1,679.3390871928679
61242,REL,DDOST,679.0606299566157
69114,MCM6,MCM2,679.0271799561672
61563,REL,TSPAN3,678.9946786330097
58611,RAD51,SLC39A6,678.5423227231373
64674,PHB2,NCL,678.4232234267836
59547,ABL1,TSC22D3,678.2227240019182
61532,REL,TAF1,678.181600320143
39403,NOTCH1,VDAC2,677.7684382940325
70451,MCM4,PKLR,677.6816274917179
64344,NFIA,HMGB2,677.3885407192104
64628,PHB2,HSPA5,677.3335016160584
68093,HMGB2,MED16,677.196188116932
54397,NFATC2,INPP5B,677.1754971142287
64732,PHB2,SGTA,677.1273889156574
68150,HMGB2,TYMS,677.0289473769742
68558,PBX1,CKAP2,676.9677370044271
38355,NOTCH1,C1QBP,676.7061822007604
59610,MAPK1,ANXA2,676.5328783334229
69058,MCM6,BTAF1,676.3696945791052
69154,MCM6,POLD1,676.3388977251062
59596,MAPK1,ABLIM1,675.9642983589072
61246,REL,DUSP1,675.9108446441691
54169,KLF1,SLC39A8,675.8993742227058
61290,REL,GNAI3,675.7886390531364
64420,NFIA,NUP107,675.4188083715812
54641,RUNX1T1,MYO1F,675.3742628720289
54680,RUNX1T1,RNF141,674.9191557267651
67534,IRF6,SERPINA3N,674.8642955770111
54576,RUNX1T1,ATP11A,674.8602356052801
54227,KLF1,TTF1,674.8029015173954
64547,PHB2,ACLY,674.6921871789499
62535,RUVBL2,DLST,674.218233947023
68122,HMGB2,PRIM1,673.866874820428
67196,XRCC6,FLNB,673.6918994452104
64407,NFIA,NDE1,673.6344390283325
62532,RUVBL2,D10WSU102E,673.4643231365055
68054,HMGB2,COPB2,673.2597423825047
38962,NOTCH1,PCNA,673.1704380134382
59838,MAPK1,ITPR1,673.1638369675995
59970,MAPK1,PLXDC2,672.7767652157177
48298,VDR,LRPAP1,672.6137200170645
64678,PHB2,NMD3,672.6136694158447
64729,PHB2,SF3B3,672.5666499560657
61871,RB1,CDK6,672.3260730885867
64579,PHB2,CLTC,671.4472994446578
63231,TTF2,PAFAH2,671.03344235804
64783,PHB2,VIM,670.8969388975296
59332,ABL1,NFAT5,670.7387369242261
64593,PHB2,DDX58,670.689686631718
59975,MAPK1,POLR1B,670.5989398998682
62337,RB1,SF3B3,670.2551245031101
62879,SMARCA2,PRCP,670.2302266322865
58604,RAD51,RRM2,669.5984985267904
64368,NFIA,ITPR1,669.5762485178649
66308,MCM7,XRCC5,669.5332993726618
67209,XRCC6,HDAC2,669.4305291524137
54682,RUNX1T1,RTEL1,669.4100566436359
64647,PHB2,LONP1,669.2461545340786
58595,RAD51,PUS7,669.1812701543823
58527,RAD51,GPKOW,669.0995593447407
70487,MCM4,SDC1,669.0801596787746
59682,MAPK1,CDKN1C,668.7405307860485
61259,REL,ELF1,668.4302179429701
63337,TTF2,ZFP24,668.4209974008708
67173,XRCC6,CUL2,668.2928031935807
60121,MAPK1,TWSG1,668.2728190858578
48622,VDR,UQCRFS1,668.173026477725
64777,PHB2,UMPS,668.1132778767068
67230,XRCC6,IPO4,667.7572679688038
68120,HMGB2,PPM1G,667.6637584205131
59277,ABL1,LPIN1,667.532838251034
60076,MAPK1,SPIDR,667.3535236751385
58549,RAD51,HUS1,667.1200255892822
59811,MAPK1,HIST1H4D,667.0580261018446
63069,TTF2,CCNB1,666.8986381331381
64761,PHB2,TES,666.7129501720361
69123,MCM6,MSH6,666.6760814368105
60134,MAPK1,USP46,666.5729563110858
61568,REL,TXN2,666.5272131987118
59064,ABL1,CAT,666.337265683709
54684,RUNX1T1,SH3BP5L,666.3065916240358
68089,HMGB2,MCM3,665.5439133084687
64398,NFIA,MTHFD1,665.4543305308526
65894,MCM5,CREB5,665.1861724930781
53998,KLF1,JMY,664.9696909430502
64545,PHB2,ABCE1,664.3371544756604
59518,ABL1,TBL3,663.9297590839368
70475,MCM4,RB1,663.7143302506552
59810,MAPK1,HIST1H1C,663.68727626254
67161,XRCC6,CKAP5,663.6219533845168
48113,VDR,CORO7,663.5003415589404
53833,KLF1,ACSS1,663.1175010697108
68092,HMGB2,MCM7,663.0329038634063
62857,SMARCA2,NUBP2,662.7403833857185
59704,MAPK1,CSF1R,662.6285694157615
64705,PHB2,PSMD3,662.5987722145388
64707,PHB2,PSMD7,662.3666476949769
63341,TTF2,ZFP451,662.3627617211077
59166,ABL1,ESYT2,662.1085383177051
62445,RB1,TUBA4A,662.0734027261151
48423,VDR,PRCP,661.7578445269462
59678,MAPK1,CDCA8,661.3522713864279
61533,REL,TALDO1,661.1789748221552
64503,NFIA,ST8SIA4,661.1468587386321
62530,RUVBL2,CTR9,660.9445543712873
59865,MAPK1,MAMDC2,660.7877917482667
59905,MAPK1,NCOA6,660.7309337508152
69175,MCM6,SATB1,660.6367779214654
68130,HMGB2,RPN1,660.4356124696072
67998,HLF,THSD1,660.2231924863746
59464,ABL1,SGTA,660.1776878310664
67557,IRF6,VNN1,660.1347630159162
54546,NFATC2,UBE2L6,659.8861792730864
68090,HMGB2,MCM4,659.8588980746282
68118,HMGB2,PLEC,659.8382489031679
68009,HLF,VAMP5,659.7968185002485
64581,PHB2,COPB2,659.5774374860664
59698,MAPK1,COPG2,659.5133388702928
67150,XRCC6,BLNK,658.982458394904
54371,NFATC2,HNF4A,658.8281826078294
69189,MCM6,SUMO3,658.4949231730839
59805,MAPK1,HDAC2,658.4136286599675
66361,PA2G4,HMGB3,658.2308048514031
70411,MCM4,IFI213,658.1793926154296
59256,ABL1,JAK2,657.9178691423114
59845,MAPK1,KIF13A,657.8308341860889
67479,IRF6,H2-AA,657.8021177039037
63126,TTF2,GOLPH3,657.4290159137573
58534,RAD51,HELLS,657.3888905933903
59882,MAPK1,MON2,656.7773210986928
62670,RUVBL2,RRM1,656.7358586098895
62795,SMARCA2,FUT8,656.413700175599
68141,HMGB2,STIP1,656.3581908053798
67149,XRCC6,BIRC5,656.3175533138547
64634,PHB2,IDH1,656.1271306998843
61851,RB1,CCT8,656.0721986476493
54396,NFATC2,INO80D,656.0109062906469
68059,HMGB2,EIF3B,655.9270735428789
59746,MAPK1,ERLIN2,655.8393691575598
64350,NFIA,HSPA4L,655.8064866641533
59382,ABL1,PLD3,655.7639652519312
64454,NFIA,RAD21,655.714377564447
53973,KLF1,HDAC11,655.6605473559613
64734,PHB2,SLBP,655.5315343605769
53915,KLF1,ELAC2,655.5226844286643
68067,HMGB2,FLOT2,655.5004019943469
62586,RUVBL2,MAT2A,655.2593481851728
67550,IRF6,TMEM8,654.7945431608291
62611,RUVBL2,NOC4L,654.5442929121479
58476,RAD51,BIRC5,654.4143257710887
64720,PHB2,RPN1,653.5605321166712
64630,PHB2,HSPD1,653.1693639028094
62446,RB1,TUBB5,652.9386415245312
48229,VDR,HMGB2,652.7032789956426
59133,ABL1,DDX20,652.4996553578444
64331,NFIA,GYS1,652.3107769945643
53841,KLF1,ANK,652.1318200077411
58478,RAD51,BUB1,651.9753839140957
62382,RB1,SRSF1,651.8840184403449
64286,NFIA,E2F4,651.6433079980909
64409,NFIA,NDRG1,651.6186946912817
54436,NFATC2,NFATC1,651.1893300290707
64698,PHB2,PPM1G,651.095255762381
62216,RB1,PA2G4,650.776104676979
59657,MAPK1,CBX7,650.6769090091383
59645,MAPK1,CAD,650.6397326261891
70360,MCM4,CCNB1,650.5989741403448
59995,MAPK1,PTPN12,650.4640332133911
64415,NFIA,NOL9,649.9372146945201
61256,REL,EIF4EBP1,649.745408383546
54150,KLF1,SENP7,649.4221053853655
64748,PHB2,STIP1,648.9031778287665
59638,MAPK1,BTG2,648.4404488834168
62577,RUVBL2,INO80D,648.1560239028519
59891,MAPK1,MTR,647.8592262051409
54610,RUNX1T1,GNA11,647.395399804219
59563,ABL1,UMPS,647.3432645357775
64872,TEAD2,DOCK10,647.1861772157972
54435,NFATC2,NFAT5,647.092890213085
66226,MCM7,PLK1,646.8748989282368
67897,HLF,ABCG2,646.8614455302975
64599,PHB2,EIF3B,646.8176740342294
60072,MAPK1,SOCS5,646.620036219817
48216,VDR,H2AFX,646.118221261996
59781,MAPK1,GCLC,645.9977418390552
63057,TTF2,ACOX1,645.7901221392394
64650,PHB2,MCM3,645.6472412646214
61219,REL,CHCHD2,645.6377127027815
59373,ABL1,PIK3R1,645.5708120013347
61183,REL,B2M,644.871305017024
69692,CENPK,TRIM10,644.5756986752109
66453,PA2G4,SRM,644.5381139981392
54048,KLF1,MYLIP,644.3833888051468
48217,VDR,HAT1,644.0015486833413
62224,RB1,PDIA3,643.9091036109905
68136,HMGB2,SMC4,643.6746273486274
64725,PHB2,SCFD1,643.4169631165815
64713,PHB2,PWP1,643.1099741041576
67962,HLF,MYCN,642.920614724768
59096,ABL1,CKAP5,642.8814850929023
64728,PHB2,SEH1L,642.8117052444428
59498,ABL1,SPTBN1,642.5604209802171
59851,MAPK1,LACTB,642.4665321704041
69080,MCM6,CUL3,642.3943510145145
62911,SMARCA2,SNAP23,642.2594726227452
54476,NFATC2,REL,642.2507686365249
67956,HLF,MEF2C,642.157244587298
59317,ABL1,MYCN,641.8177527372853
59949,MAPK1,PDGFRB,641.4460951296026
59679,MAPK1,CDK1,641.4410380480984
54018,KLF1,LRRC8C,641.3744653872067
67204,XRCC6,H2AFX,640.8472805688328
69073,MCM6,CDT1,640.3493359045988
62681,RUVBL2,SNRNP200,640.1829199400721
64781,PHB2,VDAC1,640.0562856272805
70351,MCM4,AURKA,639.9586857492376
59122,ABL1,CTTN,639.9048840541019
59765,MAPK1,FIGNL1,639.831861045704
62648,RUVBL2,PRPS1,639.7990743272671
69196,MCM6,TOP2A,639.5703430610455
54137,KLF1,RNF19A,639.4389652648246
48022,VDR,ADSL,639.3283980034373
68058,HMGB2,EDC3,639.2908023979713
54228,KLF1,TTLL12,638.8857794307648
54533,NFATC2,TMEM9B,638.8348923793845
58512,RAD51,DUS1L,638.8037868052713
62574,RUVBL2,IARS,638.6950275902315
62710,RUVBL2,USP4,638.66144873067
64676,PHB2,NELFB,638.4672855276276
54142,KLF1,RUNX1T1,638.4018140811655
69155,MCM6,POLE,638.2820754123387
62193,RB1,NPM1,637.9076279184617
69211,MCM6,XRCC6,637.7032332296716
59625,MAPK1,ATP1A3,637.3465788421928
48444,VDR,PTPRC,637.2175262678165
48256,VDR,IMMT,637.185431092489
59488,ABL1,SOCS2,637.141140143677
59752,MAPK1,FAM45A,637.0303745703077
63312,TTF2,TMUB2,637.0024362854284
53899,KLF1,CTSS,636.8025896734796
66346,PA2G4,EIF3G,636.7396966311316
62706,RUVBL2,USP10,636.6991786739338
62945,SMARCA2,UCP2,636.1220488530429
54281,NFATC2,BACE1,636.1008855273808
68116,HMGB2,PHB2,635.9172074504886
59863,MAPK1,LY9,635.7439623779659
58506,RAD51,DCP1A,635.5786598243928
68043,HMGB2,CDT1,635.3960059838831
63116,TTF2,EXOC4,635.2361482609182
69104,MCM6,HSPA8,635.1205732295864
59866,MAPK1,MAPK8IP3,635.0230549078738
68112,HMGB2,PCNA,635.0187637551359
61481,REL,RNF4,634.9185527773187
64356,NFIA,IFRD2,634.8416732876044
62652,RUVBL2,PSMD1,634.6061691094504
62654,RUVBL2,PSMD6,634.5474715185807
66456,PA2G4,STAG2,634.4818371368832
61195,REL,CALR,634.470900371002
62488,RUVBL2,ADK,633.9398249872438
65851,MCM3,XRCC5,633.9101189435614
54236,KLF1,UBE2C,633.7619462214286
54035,KLF1,MGST3,633.7032027414011
62677,RUVBL2,SLC35B4,633.683971520949
64739,PHB2,SMC4,633.4223799073825
54642,RUNX1T1,NBEAL2,633.3265615548644
62730,SMARCA2,B2M,633.0720940616853
64653,PHB2,MCM7,632.9508971052155
60058,MAPK1,SLC2A1,632.5486385957025
59664,MAPK1,CCNE2,632.332072497236
48126,VDR,CTSZ,632.330675917889
48131,VDR,DAPP1,632.1270112828954
67321,XRCC6,RTEL1,632.0557540817211
68154,HMGB2,VDAC2,631.966898108027
59412,ABL1,PSME3,631.910885605878
68147,HMGB2,TOP2A,631.3652058200917
62584,RUVBL2,MAPK1,631.2662936325239
53925,KLF1,FAM45A,631.1688514966722
64655,PHB2,MDN1,630.6600238051109
63303,TTF2,TAF12,630.5845064223865
68143,HMGB2,TACC3,629.9378976511608
66074,MCM5,XRCC5,629.3378669084638
59160,ABL1,EPS15,629.333085399316
53995,KLF1,ITPR2,629.1913711013555
54409,NFATC2,LEPROT,629.167451115213
62806,SMARCA2,GYG,628.85861216747
67912,HLF,CALCRL,628.7910526738675
64435,NFIA,PIK3R1,628.6791881455763
59336,ABL1,NOTCH1,628.597530836872
63122,TTF2,GMFB,627.5430939945946
48134,VDR,DDX1,627.2158566709127
59879,MAPK1,MGST3,627.2091122556981
54408,NFATC2,LCP2,626.9150403754617
60021,MAPK1,RPAP1,626.6475711919245
59086,ABL1,CENPA,626.4667464080774
66427,PA2G4,RANBP1,626.338343154283
64622,PHB2,HCFC1,626.2837458031134
66359,PA2G4,HDGF,626.1562596599913
58603,RAD51,RRAS,626.1496694187723
67973,HLF,PDGFD,625.8904102729834
59318,ABL1,MYH10,625.7777469323818
68104,HMGB2,NSUN2,625.6938787055761
62698,RUVBL2,TUBA1B,625.6487248635262
64782,PHB2,VDAC2,625.3855700740587
59719,MAPK1,DIS3L2,625.302319172893
59082,ABL1,CDK1,625.2261205309959
60219,IRF7,IFIT1,624.8831194621946
69190,MCM6,SYK,624.7860041747017
62510,RUVBL2,CCT8,624.5107940045696
68030,HMGB2,C1QBP,624.2483197108787
68060,HMGB2,EPS15,624.1238397197523
64566,PHB2,CAND2,623.5158900590761
61355,REL,LDHA,623.0652909423135
58539,RAD51,HMMR,623.013801896076
54525,NFATC2,TK1,622.9816572330567
54518,NFATC2,TBXAS1,622.9718198576618
64216,NFIA,AP1B1,622.9104682122874
59292,ABL1,MECOM,622.8004345255326
59370,ABL1,PHF6,622.5627980767912
60071,MAPK1,SOAT1,622.4490317815491
62634,RUVBL2,POLA2,622.4138160294107
58561,RAD51,MAD2L1,622.3897802833835
62699,RUVBL2,TUBA4A,622.3494492804332
59424,ABL1,PWP2,622.2049009073579
59365,ABL1,PDIA6,621.6886848266229
54551,NFATC2,VAV3,621.5901474249871
61577,REL,VPS35,621.4510996899947
62701,RUVBL2,TUBB5,621.3991239459355
64543,PHB2,ABCD1,621.3284199334273
63076,TTF2,CDK1,621.245992035429
66412,PA2G4,PPA1,620.9647656326262
61394,REL,NAA50,620.8730190426687
62176,RB1,NCL,620.5114533737708
59941,MAPK1,PARD3B,620.0903816324584
54132,KLF1,RGCC,619.9336732187924
64554,PHB2,AP3S1,619.840444784764
69105,MCM6,IPO9,619.7861089268749
63156,TTF2,IPO9,619.0682485793785
54398,NFATC2,INTS4,618.6755855590984
59957,MAPK1,PFKP,618.5219346378537
67938,HLF,FGD5,618.5119862182843
54665,RUNX1T1,PTPN12,618.4881723394931
58557,RAD51,KIF2C,618.4787195285361
62796,SMARCA2,GAA,618.3407647007951
59932,MAPK1,NUP93,618.2494672870852
65879,MCM5,CDKN1A,617.533538904748
64563,PHB2,C1QBP,616.8684581932142
62683,RUVBL2,SOD1,616.8590876975923
64682,PHB2,NSUN2,616.7298275836657
69685,CENPK,SGO1,616.5177835165788
59571,ABL1,VDR,616.1076467998782
48163,VDR,EPRS,616.0853514879527
62826,SMARCA2,ITGB1,615.8030143763843
54677,RUNX1T1,RHOF,615.7912561581397
62684,RUVBL2,SQLE,615.3370495723793
62810,SMARCA2,HDGF,614.8370424147842
66965,XRCC5,HBB-BS,614.2473025201783
64672,PHB2,NASP,614.1677872620961
59592,MAPK1,ABCC5,613.6936519023388
60017,MAPK1,RNF141,613.5099568336491
67955,HLF,MECOM,613.4718832672893
62538,RUVBL2,EFTUD2,613.4700213718537
53930,KLF1,FECH,612.9249185291643
67233,XRCC6,JUN,612.7748736986346
68153,HMGB2,UHRF1,612.5553900180954
63240,TTF2,PPCDC,612.4102643044891
59512,ABL1,SYK,612.3468020077394
62057,RB1,HSPD1,612.1182528872498
69131,MCM6,NOP2,612.1055584362194
48585,VDR,TMSB4X,612.0460170078863
62595,RUVBL2,ME2,612.0296191233928
69213,MCM6,ZMYM3,611.8112260267058
67156,XRCC6,CDCA5,611.5333671060032
65127,TEAD2,TMX1,611.5137392753511
62055,RB1,HSPA5,611.4197701625939
69100,MCM6,HELLS,611.2891240140706
70435,MCM4,NCKAP1,611.2144532047831
67940,HLF,GATA2,610.9697141971442
58511,RAD51,DPY19L4,610.7290385583458
59229,ABL1,HCFC1,610.676588870086
64699,PHB2,PPP2R1B,610.5504598237384
62367,RB1,SMC4,610.3303804783312
62680,RUVBL2,SMPD4,610.2252569244124
67134,XRCC6,ABCD3,609.585422429666
66317,PA2G4,ANXA5,609.2874986191339
59522,ABL1,TEX10,608.5805429143404
54232,KLF1,TXNRD2,608.5487821603259
59934,MAPK1,OBSCN,608.4426928275955
59434,ABL1,RB1,608.4092612963717
64247,NFIA,CDC7,608.3526989390273
64540,NFIA,XRCC5,608.0719832208648
54163,KLF1,SLC25A38,607.8575888885631
67504,IRF6,MFSD2B,607.705011269517
67924,HLF,CTSB,607.2430619520874
59503,ABL1,STAT3,607.0979333393304
67979,HLF,PPP1R9A,607.0371578506879
64414,NFIA,NOC4L,606.9339039821841
62613,RUVBL2,NPM1,606.4036774439588
68088,HMGB2,MCM2,606.3075824935466
59793,MAPK1,GPKOW,605.6716855191023
62501,RUVBL2,BUB3,605.5087354232833
54634,RUNX1T1,LMNA,605.3720115027018
54160,KLF1,SLC16A10,605.0733068967062
61465,REL,PSMD6,604.8219526247408
54074,KLF1,NUSAP1,604.8139107179869
59405,ABL1,PRMT5,604.8078815085022
62822,SMARCA2,IKZF1,604.5342958637111
54638,RUNX1T1,MAN2A2,604.4164896704805
59843,MAPK1,JUN,604.2820131895618
62771,SMARCA2,DCTD,604.0684885908465
59393,ABL1,POLR2B,604.0449787966271
61462,REL,PRPS1,604.0022961918929
68071,HMGB2,GNL3,603.2483463206473
59368,ABL1,PHAX,602.9467846110914
67546,IRF6,TFEC,602.7082877231197
48137,VDR,DDX39,602.3942610375079
59423,ABL1,PWP1,602.2116647735661
64657,PHB2,MED16,602.177032277308
64538,NFIA,XPC,601.7817092242985
59688,MAPK1,CERS6,601.4587265925463
59438,ABL1,REL,601.3637931003084
61572,REL,VARS,601.2857027633902
62603,RUVBL2,NBEAL2,601.0586207443112
53830,KLF1,ABTB1,600.630045444294
63271,TTF2,SATB1,600.4631276473596
61560,REL,TSC22D1,600.339587644694
61280,REL,FOS,600.2566239418259
54697,RUNX1T1,TCEA2,600.2513788757084
63136,TTF2,HDAC7,599.8718509531461
62546,RUVBL2,ELP3,599.7408903555208
53967,KLF1,HAAO,599.4941213981532
62933,SMARCA2,TMEM33,599.4777358415876
69168,MCM6,RPA1,599.2220730261564
63193,TTF2,MSH6,599.1898112717116
69203,MCM6,UHRF1,599.053297021408
64387,NFIA,MCM10,598.9589063747803
69181,MCM6,SMC2,598.9246204850934
67140,XRCC6,ALDH1A1,598.7953762394437
59226,ABL1,HAT1,598.7205470332583
61255,REL,EIF3A,598.6887063611001
67923,HLF,CSGALNACT1,598.664499411981
69048,MCM6,ANXA2,598.5462178643821
59333,ABL1,NFKBIA,598.5417565303303
62623,RUVBL2,PDIA3,598.3481526440737
59331,ABL1,NELFB,598.3188612083777
48354,VDR,NFE2L2,597.6106402884359
63207,TTF2,NECAP2,597.586090760454
68041,HMGB2,CDCA8,597.5250745481806
59378,ABL1,PKM,597.4539167019491
59411,ABL1,PSMD1,597.4295325860546
69334,PRDM16,PF4,597.4198651688151
61571,REL,UQCRC1,597.229497883859
59077,ABL1,CD44,597.2087318478011
59763,MAPK1,FGGY,597.0381539685651
68108,HMGB2,OAT,596.7966794121345
59353,ABL1,OBSL1,596.7132640018222
68069,HMGB2,GFI1B,596.3229768895116
61827,RB1,C1QBP,596.0970430527599
59286,ABL1,MAPK1,596.0738231668586
39262,NOTCH1,SUMO3,596.0183198111131
54033,KLF1,MEX3C,595.9573014671985
63238,TTF2,POLE3,595.8824638079411
64613,PHB2,GNL3,595.8105776047089
59067,ABL1,CCNA2,595.6495711666525
59641,MAPK1,BYSL,595.1283539724334
60010,MAPK1,RFC4,595.0593316437962
58484,RAD51,CASP9,594.8243671643048
67954,HLF,MC5R,594.537117165529
59856,MAPK1,LLGL1,594.4507050508831
59750,MAPK1,FAM110C,594.1711987893724
48634,VDR,WDR43,594.0025159212124
58552,RAD51,IL6ST,593.6520752891873
54339,NFATC2,ELP3,593.4074598213477
67097,XRCC5,SPTA1,593.3917774241997
53999,KLF1,KCTD9,593.3690117134407
54702,RUNX1T1,TNFRSF1B,592.8867700357433
59016,ABL1,ACLY,592.7955625549262
59909,MAPK1,NDST2,592.5175331375297
60082,MAPK1,ST6GALNAC3,592.4916326795559
66340,PA2G4,DEK,592.4758274595326
67189,XRCC6,EPS8,592.1306738857804
62642,RUVBL2,PRDX3,591.6836648082034
65762,MCM3,PLK1,591.5692439735103
69090,MCM6,FBXO5,591.3764444644409
65955,MCM5,MYH10,591.0720998615047
54291,NFATC2,CASP3,591.043007469798
48224,VDR,HERPUD1,590.8301745941875
54254,KLF1,VOPP1,590.6719778791891
69141,MCM6,ORC5,590.6501471759477
48433,VDR,PSMC2,590.615501060005
62522,RUVBL2,COPG1,590.1105170422032
54321,NFATC2,CPT1A,589.8282657213683
69101,MCM6,HIST1H4D,589.6983337126741
67234,XRCC6,LCN2,589.6438421162813
59094,ABL1,CISH,589.5834986919779
62567,RUVBL2,HSPA4,589.5178719753978
58481,RAD51,CAD,588.9474131943443
69099,MCM6,HDAC2,588.9253500113646
59188,ABL1,FOS,588.4470091931493
48114,VDR,COX7A2,588.1494229578641
59148,ABL1,DUSP1,588.0453628887157
58466,RAD51,ABCC5,587.9859537486425
64930,TEAD2,HOXA9,587.7198588412547
61258,REL,EIF5A,587.6614522472007
61390,REL,MYB,587.4900808801004
54679,RUNX1T1,RNF125,587.3436733652745
58563,RAD51,MAPK8IP3,587.0952132208475
48127,VDR,CYC1,586.3969755746803
64685,PHB2,OAT,586.3404917624435
67339,XRCC6,SMAD2,586.1514922599508
48425,VDR,PRKCD,586.1027415728985
67252,XRCC6,NAPG,586.0222119691971
63138,TTF2,HEATR5A,586.0058803971386
58571,RAD51,NEK6,585.8805429679581
66344,PA2G4,EIF3A,585.6782047728299
61321,REL,IFI203,585.6345973819143
62534,RUVBL2,DKC1,585.0065303888617
48645,VDR,ZFAND5,585.0012165252147
67906,HLF,AQP9,584.9086556985591
66108,MCM7,CDKN1A,584.550636121396
62494,RUVBL2,APPL1,584.5461075326931
63093,TTF2,CTR9,584.4490652884974
66966,XRCC5,HBB-BT,584.414717008983
59599,MAPK1,ACSS2,584.2235777760993
59850,MAPK1,KRT7,583.9097653670877
67936,HLF,FBXO3,583.5299666954654
58637,RAD51,ZMYM3,583.4141213816287
62583,RUVBL2,LONP1,583.3695391807864
54459,NFATC2,PPM1H,583.3175337537127
62605,RUVBL2,NCL,583.0281686448811
68094,HMGB2,MKI67,582.932427919247
67456,IRF6,BLNK,582.5283793564485
59290,ABL1,MCM5,582.4617560329061
61306,REL,HAT1,582.3747986835727
62948,SMARCA2,UQCRC1,582.3267047133813
62725,SMARCA2,ARID2,582.2146760453921
62511,RUVBL2,CD82,582.011819422882
62569,RUVBL2,HSPA5,581.9875728697442
64788,PHB2,XPR1,581.9518767262155
58568,RAD51,MYH10,581.8878376196844
54709,RUNX1T1,WDR55,581.8457487879442
62835,SMARCA2,LHCGR,581.7934306345651
62571,RUVBL2,HSPA9,581.750602060839
69659,CENPK,KNL1,581.4662276476859
59956,MAPK1,PFKM,581.4527754844238
59083,ABL1,CDK6,581.3516266723295
62220,RB1,PCNA,581.2489343567787
68142,HMGB2,SYK,581.1216184242708
62610,RUVBL2,NMD3,581.1213691197842
59795,MAPK1,GPR180,581.0561362810477
67451,IRF6,ANXA9,580.6269139382459
62703,RUVBL2,UMPS,580.2988614961624
66795,SRSF1,HNRNPDL,580.1836836363786
62517,RUVBL2,CLPX,580.1674678547876
64607,PHB2,FLOT2,580.1328330525332
62674,RUVBL2,SF3B3,580.0520350739315
64591,PHB2,DDX21,579.6430181111479
59484,ABL1,SMU1,579.6387314517491
67001,XRCC5,MPDZ,579.3921494370197
54305,NFATC2,CDC20,579.3494150999577
59649,MAPK1,CAPN2,578.8989493248502
59010,ABL1,ABCE1,578.6832851213362
62518,RUVBL2,CLTC,578.5174811919728
67268,XRCC6,NOTCH1,578.4993888802215
62565,RUVBL2,HSP90AA1,578.0823515027466
67348,XRCC6,SRBD1,577.9837951509007
64439,NFIA,PLEC,577.7903654141583
68056,HMGB2,E2F8,577.0318540541562
54655,RUNX1T1,PLEKHO2,576.963505617994
58592,RAD51,PRKAA1,576.9217539069606
