,Gene1,Gene2,weights_combined
77085,BMI1,DPY19L4,11214.069291299566
69135,IRF8,EPOR,11213.544432902752
74197,MYCN,GANAB,11213.426111142222
50728,SMAD2,HECTD3,11213.36228965542
68248,EGR1,RPS27L,11213.185885805846
28580,HNF4A,MEMO1,11211.067893750242
18730,GFI1,IFNGR1,11210.824678426692
44429,NOTCH1,VIM,11210.11636243905
77887,BMI1,THUMPD1,11209.65938022208
19486,GFI1,SDHA,11208.986327540048
82617,MECOM,CRLF3,11206.100844295848
62296,VDR,NFKBIE,11204.037013998215
41644,NFATC1,IPO13,11201.618647675632
67082,EGR1,CDCA7,11199.986201570428
70379,KLF1,SEC23A,11199.676741198231
75258,NFE2L2,NDOR1,11198.345494281199
28021,HNF4A,CEPT1,11197.992664028883
79462,RUNX2,SELENBP1,11197.653632705182
52657,SP4,TYMS,11196.600145137016
41914,NFATC1,PLD3,11195.97880340654
79018,RUNX2,DUSP1,11195.442781348105
81231,RB1,ZBTB4,11195.341666814693
62531,VDR,TNFRSF1B,11194.982133333446
74545,MYCN,SLC29A1,11194.655301889426
38124,MYB,HACE1,11194.096641198505
74231,MYCN,HARS,11193.092361795903
77477,BMI1,NAMPT,11192.919834342647
50487,SMAD2,COBLL1,11192.194630890628
88094,PBX1,BTNL9,11190.507611750223
51147,SMAD2,RDH11,11190.355799188714
70383,KLF1,SFXN1,11189.924510486946
28306,HNF4A,GCDH,11186.315640968838
74200,MYCN,GCLM,11186.279563314807
28500,HNF4A,KPNA3,11185.85623020869
74047,MYCN,CANX,11183.0713165224
83088,MECOM,VIM,11182.115091221931
70962,CBX7,AHCYL1,11179.28073132558
38496,MYB,RNF19A,11179.25438799632
51743,SP4,DDX20,11178.95341381247
78961,RUNX2,CNN3,11178.424367413401
9342,ESR1,MCM6,11178.379248478663
69210,IRF8,GBP7,11177.062032572021
81144,RB1,STARD10,11176.78927017163
81112,RB1,SLC39A9,11175.308747473033
52073,SP4,MARCH5,11174.756241048892
7325,ELF1,NUCB2,11173.46701022179
75586,NFE2L2,TMEM129,11173.354682452531
52048,SP4,LIG1,11173.350915577474
82533,MECOM,AP1M1,11172.970753646905
77467,BMI1,MYNN,11171.46517628599
70255,KLF1,MCM2,11171.385298263189
42274,NFATC1,UBR1,11171.285137646737
79660,RUNX2,ZFP422,11169.940868019969
74139,MYCN,DYNLL1,11169.50985749061
19465,GFI1,RUVBL2,11169.225123556926
71452,CBX7,RAB37,11168.320775109209
7644,ELF1,RORC,11167.779838012846
72170,JARID2,HJURP,11167.336384457589
52192,SP4,NOL9,11164.647794312932
28703,HNF4A,NOL9,11164.196011586875
74307,MYCN,MCM10,11163.697610723812
81049,RB1,RAD51AP1,11163.01205183318
28240,HNF4A,FAM136A,11161.481093738224
74739,NFE2L2,ANXA6,11160.972953811797
76957,BMI1,CD1D1,11158.65978682857
68908,IRF8,CAMK1D,11157.936776649094
43564,NOTCH1,ELP2,11157.008921662933
74543,MYCN,SLC20A1,11156.675520048766
76955,BMI1,CCNG2,11156.333240477365
18888,GFI1,MAPK1,11154.824513496376
51467,SMAD2,ZFP367,11153.112910751335
51348,SMAD2,TMEM18,11151.320631750736
41504,NFATC1,FCHSD2,11150.904400460553
41506,NFATC1,FEM1A,11150.083450572563
77522,BMI1,NSDHL,11149.177335547967
72196,JARID2,IDH3A,11146.476401601534
13139,FOXO1,PLCB2,11146.464368058718
79657,RUNX2,ZFP110,11146.293047880228
80682,RB1,DHX35,11144.90469528538
75515,NFE2L2,SMC4,11144.15508324602
42816,NFE2,MYL10,11143.762951308669
70329,KLF1,PLXDC2,11142.252725429295
82592,MECOM,CDKN1A,11141.920360193786
81177,RB1,TMEM109,11141.70380385211
74867,NFE2L2,COPG1,11141.675099845119
29362,HNF4A,WDR73,11141.42361943789
19911,GFI1,UQCRC1,11141.056165247443
42042,NFATC1,RPTOR,11139.149520421606
64706,ZFP143,TSPAN13,11139.115434187377
52241,SP4,PACSIN2,11137.356769524326
69743,IRF8,SCAMP1,11134.50998545237
41478,NFATC1,ERLIN2,11134.339677307185
74403,MYCN,ODC1,11134.236696312986
74397,MYCN,NUDT9,11133.312434979063
74634,MYCN,TSC22D1,11132.191709037272
38381,MYB,PDLIM5,11131.643155592423
74718,NFE2L2,AGPS,11129.45797589656
52067,SP4,MAD2L1,11129.188067805253
41939,NFATC1,POT1A,11129.007576105258
38378,MYB,PDE1B,11128.914259286506
18089,GFI1,CACYBP,11128.622462079598
42328,NFATC1,ZFP36,11128.46540523105
75228,NFE2L2,MTAP,11127.344488025752
74471,MYCN,PSME4,11127.038395113359
50391,SMAD2,BCAS3,11125.568986678401
62104,VDR,EPSTI1,11125.141430679769
38197,MYB,KCTD12,11124.8711093539
41233,NFATC1,ARMC8,11124.213120144195
77565,BMI1,PDE12,11120.633688311053
70347,KLF1,PSMC4,11119.887979067427
50810,SMAD2,LAPTM4B,11118.392596816422
6960,ELF1,IL7R,11117.88123165319
38039,MYB,FGD4,11116.858377038634
38616,MYB,TBC1D4,11115.733406587331
44354,NOTCH1,TNPO1,11115.206329391085
69317,IRF8,IDH1,11115.06144516468
51757,SP4,DNAJC5,11115.017042857902
74755,NFE2L2,ARHGAP25,11114.758140292535
12902,FOXO1,H2-AA,11112.986859595989
68638,EGR1,TXN2,11111.748214968982
42155,NFATC1,STXBP3,11111.725087504066
75654,NFE2L2,VDAC2,11111.248695501894
74711,NFE2L2,ADAMTS10,11111.131380555536
18691,GFI1,HNRNPAB,11110.944842555504
74101,MYCN,CSE1L,11110.626511427203
80800,RB1,HIPK3,11110.27310191798
77333,BMI1,IRF5,11107.102834207466
79314,RUNX2,NUS1,11106.910093924296
79617,RUNX2,TXNRD2,11106.80096789623
28122,HNF4A,DCAF11,11106.375771777817
50913,SMAD2,MYO1G,11106.010305652782
69956,IRF8,TRPS1,11105.763759379008
81046,RB1,RABIF,11105.485014053353
62592,VDR,ZFP7,11104.843896281669
80549,RB1,ANLN,11104.13018970227
62532,VDR,TNFSF10,11102.76373217978
80754,RB1,GAS2L3,11100.22810532501
50848,SMAD2,MBOAT2,11099.579486397792
75008,NFE2L2,GCLC,11098.645978241277
72142,JARID2,H2-Q6,11096.555275457273
74623,MYCN,TOMM40,11094.651440803906
50628,SMAD2,FAM49A,11094.516152743907
74146,MYCN,EIF1AD,11093.629959870212
69353,IRF8,IRF7,11093.422670465203
52260,SP4,PFKM,11091.814327592134
52670,SP4,UHRF1,11091.737133657787
51195,SMAD2,SCRN3,11091.13817235479
75147,NFE2L2,KLHL23,11090.51668905145
52750,SP4,ZHX1,11090.203151629128
68125,EGR1,PRMT5,11089.053118419994
62120,VDR,FER,11088.888797569405
50470,SMAD2,CLCF1,11088.297730188659
51070,SMAD2,PPM1F,11088.194441382619
51308,SMAD2,TANGO2,11087.902032227486
77500,BMI1,NEK6,11087.026477373956
50554,SMAD2,DIS3L,11086.543275257876
71412,CBX7,PLXNC1,11086.443754973947
74149,MYCN,EIF3A,11085.901001688504
75530,NFE2L2,SPHK1,11084.128935693207
51564,SP4,ASPH,11082.425367910908
74221,MYCN,GSR,11082.275520780418
43033,NFE2,SERP1,11082.109310413563
52173,SP4,NECAP2,11081.933503995911
64659,ZFP143,TMSB4X,11081.39341874665
52420,SP4,SCARB1,11080.658814413388
76824,BMI1,AAR2,11080.236160927663
69446,IRF8,METTL7A1,11078.275665451307
68151,EGR1,PSME3,11076.57692479431
42073,NFATC1,SFT2D3,11074.892767998033
74468,MYCN,PSMC2,11073.961219591763
79233,RUNX2,MARCH5,11073.699056286503
74069,MYCN,CDC7,11073.624326673118
50654,SMAD2,FLVCR1,11071.589674732582
75293,NFE2L2,ORC5,11071.483475777715
41740,NFATC1,METTL8,11070.950941358344
77726,BMI1,SDHAF2,11069.709171123895
71052,CBX7,CHP1,11068.0021581035
42213,NFATC1,TMEM43,11067.029932632024
51043,SMAD2,PITRM1,11066.04772111831
79449,RUNX2,SAMD14,11065.614286611006
74659,MYCN,VARS,11065.613161597636
9823,ESR1,RAN,11061.314269379334
80976,RB1,PCMTD2,11061.269771000894
75506,NFE2L2,SLC40A1,11059.322735756867
78867,RUNX2,ARAP1,11058.728853955508
69416,IRF8,LSP1,11058.38372452745
42270,NFATC1,UBE2C,11057.773202197104
29380,HNF4A,ZBTB38,11057.297918990516
75549,NFE2L2,STK17B,11057.102845957965
50801,SMAD2,KLHL22,11055.841768741113
77139,BMI1,EYA1,11055.305148098601
70034,IRF8,ZFP367,11054.091112176673
75593,NFE2L2,TMEM8,11053.908969278842
18093,GFI1,CALR,11052.247338879875
42526,NFE2,DARS,11051.676747309251
68493,EGR1,TALDO1,11051.31156086436
52630,SP4,TRIM35,11050.371081506853
51976,SP4,IFRD2,11049.165668532074
62219,VDR,KIF18A,11047.810316184467
77563,BMI1,PCYT1A,11047.460500580491
62546,VDR,TRPV2,11046.950272212378
49060,SATB1,EIF5A,11046.39692518962
73640,YBX1,SLC35D3,11045.786480243092
41752,NFATC1,MIS18BP1,11045.385638617136
74193,MYCN,FTSJ3,11044.621829680651
52316,SP4,PPP1R15A,11043.874915031933
69438,IRF8,MECOM,11043.44400587907
28835,HNF4A,PLIN2,11043.418920182714
83096,MECOM,WDR75,11042.458874772914
69046,IRF8,CYB5R1,11042.2195062894
73657,YBX1,SORT1,11039.661146558
42085,NFATC1,SLC25A38,11039.257025947258
77785,BMI1,SLC39A10,11038.14615471846
77479,BMI1,NAPG,11037.942143288154
81151,RB1,STXBP3,11037.70778562136
41913,NFATC1,PLCG2,11037.57982623122
77937,BMI1,TRIM23,11035.616412982672
75539,NFE2L2,ST3GAL5,11035.51234873728
50284,SMAD2,1110008L16RIK,11035.015253990638
77963,BMI1,UBA6,11034.75466870106
51337,SMAD2,TLE2,11034.57300332815
49262,SATB1,HIST1H4D,11034.086547200475
81108,RB1,SLC35B4,11034.017010358035
62366,VDR,PRKCH,11033.44203584997
78877,RUNX2,ATG12,11033.378038204693
38016,MYB,EYA1,11033.150766455135
41321,NFATC1,CDK19,11033.126603024044
74364,MYCN,NCLN,11033.087129249621
38299,MYB,NAPG,11030.56210829131
27994,HNF4A,CD34,11028.530016677823
51711,SP4,CRK,11028.122404096328
62799,ZFP143,ACLY,11027.96689807276
80593,RB1,CASP9,11027.451479914458
41926,NFATC1,POGLUT1,11027.060444094262
50382,SMAD2,ATP5G1,11024.40196547694
76154,MCM2,SPCS3,11023.809468860714
51756,SP4,DNAJC11,11022.147791511152
79244,RUNX2,METTL8,11021.497991187693
10183,ESR1,TCP1,11021.438600292187
51642,SP4,CDC20,11021.036396789743
70240,KLF1,LMO4,11020.9815201184
52486,SP4,SLC6A6,11020.835494627278
41456,NFATC1,EGR1,11017.868882779449
77885,BMI1,TGFBR1,11017.635661561259
74134,MYCN,DTL,11016.752211079951
51699,SP4,COLGALT1,11016.661084177673
51760,SP4,DNPEP,11016.654156516897
18838,GFI1,LDHA,11015.693022902444
74244,MYCN,HMMR,11014.882084056599
78842,RUNX2,ADD2,11010.349298416484
62405,VDR,RLF,11009.393087321443
80667,RB1,CTSL,11009.03905007998
80745,RB1,FLNB,11008.878020305056
70476,KLF1,USP22,11008.426631285654
77745,BMI1,SFT2D2,11007.611355921765
78960,RUNX2,CMPK2,11006.41131780751
50684,SMAD2,GLIPR2,11005.313903166174
72022,JARID2,EPRS,11004.630549717813
69882,IRF8,TCF19,11004.45220504395
63211,ZFP143,DDX1,11003.66124376767
67892,EGR1,NELFB,11003.150666690575
74966,NFE2L2,FAM91A1,11002.81512717658
50604,SMAD2,ERCC8,11001.930831075348
80934,RB1,NCOA6,11000.721896177483
29142,HNF4A,SPTBN1,11000.2335097538
49555,SATB1,NFE2,10999.17143293479
75382,NFE2L2,PROCR,10998.298956450919
50411,SMAD2,CARHSP1,10997.784731114545
77994,BMI1,VPS26B,10995.388623109295
62477,VDR,SORT1,10995.048812064126
28669,HNF4A,NDE1,10995.029784048013
80868,RB1,LRRC8B,10994.45464451531
68970,IRF8,CENPO,10994.379597713021
69504,IRF8,NCKAP1,10993.903250899553
75872,MCM2,2610301B20RIK,10993.130478583576
77031,BMI1,CRBN,10992.855617190622
68716,EGR1,WDR5,10992.462298749399
50522,SMAD2,CYB5R1,10991.65868657597
8465,ESR1,BUB3,10990.037332048934
52159,SP4,NCEH1,10989.937137906756
77060,BMI1,DCK,10989.920300731384
80958,RB1,NUDCD1,10989.466118745182
42317,NFATC1,YOD1,10987.743551884223
74041,MYCN,CACYBP,10987.362861096735
73677,YBX1,STIL,10986.65784664911
50639,SMAD2,FECH,10986.276757872463
79549,RUNX2,STX17,10984.095045067927
73222,YBX1,GEM,10983.988168279444
50430,SMAD2,CD38,10982.394699014429
38578,MYB,SPATA13,10981.172227101672
38470,MYB,RAG2,10980.220446924208
50617,SMAD2,F2R,10979.952136967346
73132,YBX1,DHRS3,10978.465339176906
74765,NFE2L2,ATL2,10976.468372828385
75196,NFE2L2,MCTP1,10975.288857437492
52039,SP4,LAP3,10974.758633149619
6933,ELF1,IFI213,10974.205730773008
42125,NFATC1,SPI1,10973.82813448846
72070,JARID2,FKBP1A,10971.20238226275
62867,ZFP143,API5,10970.083123232409
69021,IRF8,CPT2,10969.911570037866
51137,SMAD2,RARB,10969.402131031997
44161,NOTCH1,RRM1,10969.099573133191
50867,SMAD2,METTL25,10969.057350087889
74971,NFE2L2,FBXW11,10969.054795753156
62125,VDR,FLVCR1,10969.023997355254
79396,RUNX2,PSMD9,10968.082899026642
70102,KLF1,CD44,10967.990336490953
18649,GFI1,H2AFY,10966.165068531722
43588,NOTCH1,FAM107B,10965.967581676403
51121,SMAD2,PXYLP1,10964.53591897274
42712,NFE2,IMMT,10964.453539090036
82835,MECOM,NADK,10964.122075167666
73556,YBX1,RANBP6,10962.123082622227
38625,MYB,TEC,10962.084513204518
51287,SMAD2,STEAP3,10961.920239067644
63140,ZFP143,COX6B1,10960.585237451787
75209,NFE2L2,MIEF1,10960.304373940366
67824,EGR1,MTCH2,10959.238538112342
28633,HNF4A,MUC13,10959.145409316858
12715,FOXO1,CD200,10958.208472214748
51048,SMAD2,PLA2G15,10956.42265599681
38242,MYB,MAML2,10956.344711651214
28710,HNF4A,NPTN,10955.591567471418
77334,BMI1,IRF8,10955.292216597038
41177,NFATC1,AAR2,10954.535359557363
50303,SMAD2,ABL2,10954.167759526901
41374,NFATC1,CRBN,10953.831171009562
72227,JARID2,ITGB1,10953.414709126515
67520,EGR1,HCFC1,10953.19122845288
49615,SATB1,P4HB,10953.167551048613
73686,YBX1,TAB3,10953.096397837662
63911,ZFP143,NDUFA10,10953.076470482054
51218,SMAD2,SLC16A10,10952.640976400986
69963,IRF8,TTPAL,10952.456959855548
7452,ELF1,PLEKHB1,10952.149985596132
67569,EGR1,HSPE1,10951.2897879467
41776,NFATC1,MYNN,10950.9166631382
28411,HNF4A,HSPA4L,10948.281743046078
52054,SP4,LONP2,10947.516101986432
70192,KLF1,H1F0,10946.30048882263
77934,BMI1,TRIB2,10946.097829456026
81153,RB1,SYNRG,10943.61815607605
42210,NFATC1,TMEM209,10943.42673995946
28946,HNF4A,RBM33,10939.955622121772
41797,NFATC1,NDOR1,10939.097519105813
79604,RUNX2,TSPAN3,10938.362844998244
76843,BMI1,AGPS,10936.445640665408
50547,SMAD2,DGKA,10936.253698152403
62521,VDR,TMEM68,10935.607274397327
50971,SMAD2,NRXN1,10935.356831266145
49954,SATB1,SNRPB,10934.390483309802
77915,BMI1,TMEM43,10933.232052615236
77807,BMI1,SMPD1,10932.021040764941
78001,BMI1,WDR4,10929.625130527433
51780,SP4,EGR1,10928.837149206474
79550,RUNX2,STXBP1,10927.312785367789
75231,NFE2L2,MTMR6,10926.335785751702
70259,KLF1,MCM7,10921.89774788371
41199,NFATC1,AGPS,10921.768869044547
28558,HNF4A,MARCH6,10921.500093167684
62394,VDR,RANBP6,10918.937817698623
69387,IRF8,KNSTRN,10917.551171384383
51721,SP4,CTR9,10916.077387725494
72546,JARID2,PSAP,10913.957563594617
63930,ZFP143,NFE2L2,10913.935913817713
77661,BMI1,PTDSS1,10913.047977746524
29058,HNF4A,SLC16A1,10912.733736888873
77696,BMI1,RNF125,10912.02547245783
64811,ZFP143,WDR43,10910.921970939522
50561,SMAD2,DPH6,10909.902687050648
76875,BMI1,ARHGAP15,10909.739728392688
41853,NFATC1,NUS1,10908.356702076262
79386,RUNX2,PRKCD,10907.30389854857
38561,MYB,SLC45A3,10906.730296168504
70118,KLF1,COPG1,10906.21882059925
77776,BMI1,SLC2A3,10904.41339797027
43030,NFE2,SELPLG,10902.717089496444
62450,VDR,SLC25A44,10902.698796866605
75282,NFE2L2,NUP85,10902.51539513204
10053,ESR1,SMC4,10901.872328096038
77388,BMI1,LPP,10901.48950615113
27845,HNF4A,AHCYL1,10897.643491624754
80591,RB1,CASP1,10895.733200726609
51869,SP4,GALK2,10895.48936956922
71295,CBX7,MARS,10894.532892947662
51236,SMAD2,SLC39A9,10893.284100067407
51657,SP4,CDT1,10893.134954571684
81152,RB1,SYNJ1,10893.134302460368
70226,KLF1,ITSN1,10893.049984514908
42145,NFATC1,STARD4,10891.309546408784
69316,IRF8,ICE2,10890.08984622574
78994,RUNX2,CYP20A1,10889.568820410313
70058,KLF1,ABCE1,10889.295375691065
73023,YBX1,BTG2,10888.336873028917
74656,MYCN,USP15,10887.878179679428
51356,SMAD2,TMEM97,10887.009668793395
28323,HNF4A,GMNN,10886.873305456475
77872,BMI1,TBC1D5,10886.359202433947
52446,SP4,SHKBP1,10886.27162207571
50903,SMAD2,MTR,10885.591993561182
27940,HNF4A,BIRC5,10883.637455754579
51172,SMAD2,RPL41,10881.85322973688
68999,IRF8,CMPK2,10881.016606272926
80583,RB1,BUB1,10879.535100160023
42197,NFATC1,TMC6,10878.918362322145
74122,MYCN,DDX39,10878.496488301633
51078,SMAD2,PQLC1,10878.380689173217
28495,HNF4A,KLHL6,10877.93836540307
75375,NFE2L2,PRKAA1,10877.31450770175
44342,NOTCH1,TMEM33,10873.322205193866
77424,BMI1,MED16,10872.504378179035
75192,NFE2L2,MCM3,10872.382732863802
68148,EGR1,PSMD6,10872.363929371026
80956,RB1,NUAK2,10872.28604248616
63216,ZFP143,DDX39,10871.772021793917
51543,SP4,APEH,10871.630505861513
79650,RUNX2,XPR1,10871.556730046968
42345,NFATC1,ZNFX1,10871.095352529535
50661,SMAD2,FRMD6,10870.591840334571
74837,NFE2L2,CEP70,10867.42913198932
69107,IRF8,ECT2,10865.932061720163
18994,GFI1,MYB,10862.585157067959
52216,SP4,NUDT9,10861.447834188684
28517,HNF4A,LEPROT,10860.412843622564
41223,NFATC1,AQP1,10859.405641610692
67851,EGR1,NAA50,10858.552225671663
62584,VDR,ZBTB40,10857.925189118421
50808,SMAD2,L2HGDH,10857.173751566692
51936,SP4,HELLS,10856.68556223906
79027,RUNX2,ECT2,10856.592823448358
42046,NFATC1,RTEL1,10856.003270465208
71985,JARID2,DUSP1,10853.392743909311
74281,MYCN,KPNA3,10851.951486747797
42149,NFATC1,STK17B,10851.922959445299
38105,MYB,GRIA3,10851.703301464033
28326,HNF4A,GNA13,10850.35614233917
61981,VDR,ARID5A,10849.11118698674
63291,ZFP143,EIF4EBP1,10846.310048683756
64765,ZFP143,UQCR11,10846.182728382117
41785,NFATC1,NAPG,10845.831456968814
73033,YBX1,CAMK2B,10842.947676192978
51279,SMAD2,ST3GAL5,10842.04121409572
28886,HNF4A,PRMT7,10840.987358733142
42218,NFATC1,TMUB2,10840.6749503405
50288,SMAD2,4833439L19RIK,10840.19365376231
71045,CBX7,CDKN1A,10838.963437701223
74151,MYCN,EIF4EBP1,10838.69113842085
79004,RUNX2,DEF8,10838.175707634688
50573,SMAD2,E2F8,10838.081324940174
77538,BMI1,OBSL1,10838.076225246386
67301,EGR1,EIF3G,10837.40593494648
82557,MECOM,B2M,10836.925579141036
50459,SMAD2,CHMP7,10836.150842607545
74411,MYCN,P4HB,10835.899450608013
51284,SMAD2,STAMBPL1,10835.60894006881
27933,HNF4A,BAP1,10835.376155657486
76882,BMI1,ARHGEF6,10834.637408577157
78039,BMI1,ZMYM3,10833.100794484095
50777,SMAD2,IRAK2,10832.192408223918
71041,CBX7,CDCA3,10830.512313430576
63602,ZFP143,IKZF1,10830.301086165935
51986,SP4,INTS4,10829.889370362926
77740,BMI1,SERPINB1A,10829.853748559352
51377,SMAD2,TRIM59,10829.321415847551
72280,JARID2,LY6E,10828.526725464877
75331,NFE2L2,PIK3C3,10828.40963517997
74365,MYCN,NDC1,10827.609454319301
42199,NFATC1,TMEM109,10827.304419198948
71833,JARID2,CAR2,10827.07105074259
72894,JARID2,VAMP5,10826.64911604048
19097,GFI1,NSUN2,10826.55675202441
74423,MYCN,PFAS,10826.4171639499
51355,SMAD2,TMEM68,10824.512667278977
49998,SATB1,STRAP,10821.527002315439
73371,YBX1,MARVELD1,10820.604473996058
67299,EGR1,EIF3A,10820.104326913339
43346,NOTCH1,ATP5G1,10820.047012079565
29383,HNF4A,ZDHHC6,10819.664307660509
64189,ZFP143,PSMC2,10819.345278570621
75396,NFE2L2,PTGS1,10816.802730836109
51314,SMAD2,TBC1D9B,10816.30266197063
50351,SMAD2,APP,10814.823886317943
77029,BMI1,CPT1A,10813.485503483074
74948,NFE2L2,EPS15,10813.273278845316
75194,NFE2L2,MCM7,10812.412969238694
9959,ESR1,SF3B3,10811.391954715556
69119,IRF8,ELAC2,10810.627784849145
71006,CBX7,ATP8A1,10810.228595745044
67998,EGR1,PDCD4,10809.269117174334
42298,NFATC1,VPS26B,10809.167491023049
42253,NFATC1,TTLL12,10809.109562916288
79218,RUNX2,LONP2,10807.638257684523
79277,RUNX2,NCOA6,10807.406364874882
18620,GFI1,GPX1,10807.288544098074
42172,NFATC1,TBC1D5,10806.872089792683
50791,SMAD2,JPT1,10806.315652766802
41658,NFATC1,ITPR1,10804.94598024291
50286,SMAD2,2210016L21RIK,10803.555223056057
69447,IRF8,METTL8,10802.933479692096
38043,MYB,FGFRL1,10802.887400429723
75145,NFE2L2,KLF6,10801.701841810816
51691,SP4,CNOT10,10801.693791010322
77859,BMI1,SUN1,10801.42679586057
50999,SMAD2,P2RY14,10799.202545483171
50485,SMAD2,CNST,10798.913773257833
75420,NFE2L2,RGCC,10798.675298078435
28967,HNF4A,RIN3,10797.935377168482
43107,NFE2,STT3A,10797.914986946986
69396,IRF8,LCP2,10797.75406606898
41215,NFATC1,AP1G2,10797.12387557697
77765,BMI1,SLC20A1,10796.8789730562
13194,FOXO1,RBSN,10796.185415942798
69024,IRF8,CREB5,10796.145194410808
18139,GFI1,CCT6A,10795.794468465423
66994,EGR1,BSG,10795.2987814598
44445,NOTCH1,WDR5,10794.944994618065
51463,SMAD2,ZFP322A,10794.932789909502
80542,RB1,AFAP1L1,10794.009265058556
75341,NFE2L2,PKM,10792.578558540614
43653,NOTCH1,GLRX5,10792.18998506411
81150,RB1,STX17,10791.613522499923
80763,RB1,GEM,10791.428711956547
72962,YBX1,ACOX3,10791.137724070177
76826,BMI1,ABCB8,10789.37461660384
28223,HNF4A,EXOC4,10787.825943519576
41499,NFATC1,FBXO5,10787.014515820674
84118,TEAD2,FGF3,10786.860078890899
69727,IRF8,RTEL1,10786.128183754074
51249,SMAD2,SMPD4,10782.08860866251
71077,CBX7,CORO7,10781.258264077582
79144,RUNX2,HERC4,10779.664220105187
51677,SP4,CKAP2,10779.603460131786
42299,NFATC1,VPS33A,10778.999619174421
77728,BMI1,SDSL,10778.586492169281
51471,SMAD2,ZFP521,10777.661010335949
76128,MCM2,RPS27L,10776.992837955082
51350,SMAD2,TMEM209,10776.564112311231
82937,MECOM,RAP1B,10775.900906953748
69554,IRF8,NUSAP1,10775.139260866978
52164,SP4,NDE1,10774.234523031475
79259,RUNX2,MTOR,10773.349600519574
41264,NFATC1,BTG2,10772.41301241047
77593,BMI1,PIP4K2A,10771.30899642742
51125,SMAD2,RAB31,10771.270924694607
50355,SMAD2,ARHGAP12,10770.923961592624
76978,BMI1,CENPE,10770.90750193258
71013,CBX7,BAP1,10770.472631413715
68933,IRF8,CCNF,10770.263226626506
52290,SP4,PLK1,10767.850188794773
51340,SMAD2,TMC6,10767.720553833433
50336,SMAD2,ANTXR2,10767.512521449436
77650,BMI1,PSEN2,10767.101464688798
41983,NFATC1,PUSL1,10766.403876460785
50384,SMAD2,ATP7B,10764.161454340767
80783,RB1,GSTM5,10763.779831656377
80625,RB1,CDCA8,10763.671119572036
42420,NFE2,BSG,10763.370568911585
68189,EGR1,RAP1B,10763.31728099561
52575,SP4,TCIRG1,10759.131232877031
77778,BMI1,SLC30A5,10758.307755996906
73047,YBX1,CCNG2,10757.858480630945
83076,MECOM,TXN2,10757.481014383924
41566,NFATC1,GRN,10756.157842577602
82983,MECOM,SLC14A1,10756.059382439033
77874,BMI1,TCEA2,10755.740476157942
74071,MYCN,CDCA7,10755.48938969278
50766,SMAD2,IL4RA,10754.859642709409
51406,SMAD2,UBE2CBP,10754.075520646646
77381,BMI1,LEPROT,10753.568162448048
42971,NFE2,PTP4A3,10751.663031150209
41281,NFATC1,CAPN7,10751.474717196721
76062,MCM2,NDUFS1,10751.38290718813
28849,HNF4A,POLR1B,10751.276022417635
50768,SMAD2,ILVBL,10751.008861447568
69828,IRF8,SNCA,10750.202436543981
52385,SP4,RGS2,10749.934268365845
78013,BMI1,XPR1,10749.407145315534
51408,SMAD2,UBR7,10748.552479067283
77431,BMI1,MFN2,10748.49643829065
50928,SMAD2,NCAPH,10747.636700146115
69706,IRF8,RGS2,10747.636066608013
74350,MYCN,MYH10,10743.757549517768
38576,MYB,SORT1,10743.604982757897
50973,SMAD2,NSUN3,10741.397183398085
71571,CBX7,SSH2,10740.783597380656
67763,EGR1,MCM4,10740.73901478212
74422,MYCN,PDIA4,10740.148947012422
72202,JARID2,IKZF1,10739.841520604961
74977,NFE2L2,FEM1B,10738.992910600993
13224,FOXO1,RSAD2,10737.975664812198
12909,FOXO1,HASPIN,10737.75481480791
42141,NFATC1,STAM,10737.126649253592
43072,NFE2,SLC35A4,10736.75013721906
63716,ZFP143,LGALS3BP,10735.326402795856
29098,HNF4A,SLC44A2,10734.487954779066
62566,VDR,USP42,10734.27586432256
41616,NFATC1,HUS1,10732.206380685662
69804,IRF8,SLC39A10,10731.95643172776
51729,SP4,CYB5R3,10731.90948469617
51502,SP4,ABI1,10731.908495030346
77346,BMI1,JAK3,10731.516974969178
77400,BMI1,MAML3,10729.71677810816
71517,CBX7,SGMS1,10726.758197173713
75680,NFE2L2,ZFP322A,10726.221950975447
51405,SMAD2,UBAP1,10726.197726418975
69880,IRF8,TBXAS1,10724.704154449491
62473,VDR,SNUPN,10723.571255422587
75534,NFE2L2,SPRYD4,10723.451863172313
74338,MYCN,MRPL20,10723.417048810357
74866,NFE2L2,COPB2,10722.795263239988
10316,ESR1,TUBA4A,10721.874665941732
50507,SMAD2,CRNKL1,10721.834865442677
64356,ZFP143,SELPLG,10721.655124504887
79061,RUNX2,FAM76B,10721.274450068533
51029,SMAD2,PHF10,10720.516842086716
75348,NFE2L2,PLCG2,10720.035179036931
69002,IRF8,CNN3,10719.634561417379
64387,ZFP143,SHISA5,10719.599214716092
62078,VDR,DHX40,10719.574823952662
64329,ZFP143,SAMSN1,10718.490901926398
71760,JARID2,AP1M1,10718.291596374896
72168,JARID2,HIST1H2BC,10717.675884254037
76979,BMI1,CENPF,10714.775796998301
77274,BMI1,HLF,10714.282089336963
76996,BMI1,CHUK,10713.834896281733
38597,MYB,STIL,10713.731193178137
75311,NFE2L2,PBX1,10713.100865347205
79285,RUNX2,NEK2,10712.856006576447
71958,JARID2,DDX39,10710.747560173257
52409,SP4,RRM2,10709.420318490183
74734,NFE2L2,ANKFY1,10709.095787643659
