,Gene1,Gene2,weights_combined
33380,TGIF1,MLEC,1777.2148566074695
33172,TGIF1,BRCA2,1777.2119950749611
33155,TGIF1,ASAH1,1777.2091335424525
33483,TGIF1,SEC22B,1777.206272009944
33375,TGIF1,MFSD11,1777.2010854822724
33356,TGIF1,LZIC,1777.18981819802
33537,TGIF1,SPRY4,1777.1883874317657
33322,TGIF1,ING3,1777.187314357075
33592,TGIF1,VARS,1777.1826643667487
33359,TGIF1,MAP3K1,1777.178372067986
33239,TGIF1,ELAVL2,1777.177656684859
33404,TGIF1,NF2,1777.1755105354773
33320,TGIF1,ILK,1777.1737220776595
33431,TGIF1,PFKP,1777.1354490803578
33189,TGIF1,CEBPZ,1777.1277587117413
33430,TGIF1,PFKL,1777.1256125623597
33527,TGIF1,SMARCAD1,1777.0934203216386
33469,TGIF1,RFC5,1777.091631863821
33151,TGIF1,ARFGEF1,1777.0692761410978
17513,MYCN,GRB10,1776.9567928393176
17621,MYCN,MRPS5,1776.8337475069825
17559,MYCN,JAM2,1776.8336118450943
17859,MYCN,TNS1,1776.820316980079
17474,MYCN,FAT1,1776.8101423384858
17663,MYCN,NRG1,1776.8063438056242
17468,MYCN,EXT2,1776.7653739154753
17535,MYCN,HSF2BP,1776.758997806743
17653,MYCN,NIPSNAP1,1776.7561489070972
17500,MYCN,GGA2,1776.7473308843828
17353,MYCN,AMFR,1776.737970214117
17869,MYCN,TSEN2,1776.7324080767123
17898,MYCN,YIPF3,1776.7123301173017
17904,MYCN,ZFP704,1776.6765153788933
17711,MYCN,PPIC,1776.6560304338186
17511,MYCN,GPC3,1776.6538598436118
17651,MYCN,NFXL1,1776.650603958302
52578,SP1,RBBP7,1776.63051713393
52290,SP1,MCM3,1776.6011014648552
52128,SP1,HSPA5,1776.567865579018
52320,SP1,MOV10,1776.5429068295
52124,SP1,HSP90AA1,1776.5360304393266
43239,USF1,SIN3A,1774.7699873317717
42611,USF1,EZH2,1774.7661538694506
42744,USF1,HIST1H2AB,1774.72358921885
42748,USF1,HIST1H2AI,1774.7175085544789
44195,NFYA,RBBP7,1774.5194217784865
43998,NFYA,MCM3,1774.487969819091
21551,NRF1,MYC,1774.4601391532947
43889,NFYA,HSPA5,1774.455753844487
44022,NFYA,MOV10,1774.432960724115
20678,NR0B1,TUBB3,1771.3069651444775
20494,NR0B1,MAT2A,1771.2884623685593
20363,NR0B1,CAT,1771.2450295366668
20540,NR0B1,PARK7,1771.2278901231848
20578,NR0B1,RCN1,1771.194585126532
20456,NR0B1,HMGA1,1771.186015419791
20457,NR0B1,HMGA1B,1771.1838729931055
20537,NR0B1,PABPC4,1771.1823148646072
20463,NR0B1,ID3,1771.1743294560529
20361,NR0B1,CALU,1771.142582587898
20589,NR0B1,RREB1,1771.1009026505667
37976,ZIC3,RPL39L,1770.0380167829649
56837,CCND1,RBPMS2,1768.842021961401
56502,CCND1,AGPAT4,1768.7635324065159
56609,CCND1,FBXO2,1768.756852444398
56692,CCND1,IMPAD1,1768.7242233986683
56729,CCND1,MACF1,1768.7213972608495
56722,CCND1,LOXL2,1768.6741236827843
56727,CCND1,LTBP4,1768.6106640426644
53137,TCF4,CRIP2,1767.8294503314612
53262,TCF4,GABPA,1767.7136001335416
53482,TCF4,NFU1,1767.70964889896
53428,TCF4,MBNL2,1767.698585442133
53050,TCF4,ASS1,1767.6891024791382
53372,TCF4,KDELR2,1767.6699785037652
53010,TCF4,ABHD5,1767.6691882568489
53560,TCF4,QDPR,1767.665553121034
53479,TCF4,NEFL,1767.6511706271588
53067,TCF4,BCAT1,1767.6467452444278
53720,TCF4,TMEM256,1767.644374503679
53234,TCF4,FAM83D,1767.6413715653975
53174,TCF4,DST,1767.6195607505094
53774,TCF4,WDR75,1767.6182963554434
53258,TCF4,FURIN,1767.617980256677
53629,TCF4,SLC12A4,1767.6149773183952
53406,TCF4,LRRC1,1767.6107099850476
53033,TCF4,APPL2,1767.6100777875147
53281,TCF4,GNA12,1767.6073909479994
53517,TCF4,PHC1,1767.6066007010832
53600,TCF4,SARNP,1767.6061265529336
53292,TCF4,GOLT1B,1767.6047041084844
53468,TCF4,NANS,1767.5963274911724
53768,TCF4,VKORC1,1767.5928504047406
53024,TCF4,AMDHD2,1767.5903216146087
53239,TCF4,FERMT2,1767.586686478794
53458,TCF4,MVP,1767.5857381824947
53528,TCF4,PLCB4,1767.584631836812
53531,TCF4,PLK2,1767.5822610960631
53095,TCF4,CD63,1767.5798903553145
53557,TCF4,PTPRG,1767.578151812099
53128,TCF4,COPA,1767.56408541699
53025,TCF4,AMOTL2,1767.5506512194138
53269,TCF4,GCLM,1767.5184091452315
53785,TCF4,ZBTB44,1767.512403268668
53687,TCF4,SURF4,1767.5112969229854
53658,TCF4,SNX27,1767.506081293338
40212,GABPA,MYH9,1764.3239256325294
40260,GABPA,NPM1,1764.2607351736972
40526,GABPA,SIRT1,1764.260611995415
40199,GABPA,MSH2,1764.2347445561268
39667,GABPA,CCND1,1764.214296961261
3584,CBX7,RAC1,1761.1855364831688
70990,KAT2B,AGK,1760.9123228172223
71155,KAT2B,GMPPB,1760.899985684451
71253,KAT2B,LSR,1760.8992906347173
71029,KAT2B,BOP1,1760.896510435783
71127,KAT2B,FAM168A,1760.8871272643796
71541,KAT2B,ZFPM1,1760.855850026368
70987,KAT2B,ACTL6A,1760.8546336893342
71409,KAT2B,SDCBP,1760.8501158660663
71160,KAT2B,GPN3,1760.8438604184637
71298,KAT2B,MYL4,1760.8325658602928
71502,KAT2B,TRIM8,1760.8318708105594
71379,KAT2B,RARG,1760.830828235959
71115,KAT2B,ELF1,1760.8240515010566
71513,KAT2B,TXNDC11,1760.8087604069176
71132,KAT2B,FBXO5,1760.8061539704167
71537,KAT2B,ZFC3H1,1760.7919054508782
71280,KAT2B,MIF,1760.786171290576
71276,KAT2B,MGA,1760.7425569197935
71258,KAT2B,MAN1A,1760.7079781955474
19608,NOTCH1,CCNE1,1760.1637529860927
19737,NOTCH1,FLII,1760.1361128842846
20303,NOTCH1,WARS,1760.0901815386335
19672,NOTCH1,DDIT3,1760.0794100283701
19950,NOTCH1,MTUS1,1760.0771744319002
20138,NOTCH1,SFI1,1760.073312947089
20182,NOTCH1,SOD1,1760.0582734799289
19875,NOTCH1,KPNB1,1760.0546152311601
20155,NOTCH1,SLC25A4,1760.0261621851814
20045,NOTCH1,POP1,1759.9680366769678
19784,NOTCH1,GSN,1759.9578748748324
20170,NOTCH1,SND1,1759.957061930662
19554,NOTCH1,ATM,1759.9485260168683
64970,TFCP2L1,OPLAH,1759.531440839498
64750,TFCP2L1,ANKRD33B,1759.4992388195972
65033,TFCP2L1,SHISA5,1759.4846515798133
64827,TFCP2L1,EFNA4,1759.482312116829
64868,TFCP2L1,GLI2,1759.4768074980425
64759,TFCP2L1,ARPC1B,1759.4506605588072
64937,TFCP2L1,MID1IP1,1759.4388256284162
64979,TFCP2L1,PEG3,1759.4188713853152
64861,TFCP2L1,GAS6,1759.4110273035446
65091,TFCP2L1,UBQLN2,1759.3581829631948
64921,TFCP2L1,LYN,1759.3576325013164
64832,TFCP2L1,ESRRB,1759.3288708681573
12573,HCFC1,PRDX1,1758.3332644545414
13020,HCFC1,VIM,1758.2754046426328
12147,HCFC1,HIST1H2BL,1758.2744482821054
66669,EED,TPM1,1758.0394506208074
66367,EED,HSPD1,1757.97640109707
66465,EED,NANOG,1757.9655589359786
66140,EED,APEX1,1757.9408105247917
66467,EED,NAT10,1757.8972061812724
51738,SP1,CCNB1,1753.8352837094824
52103,SP1,HIST1H2BF,1753.7695759811595
52178,SP1,KAT2B,1753.765119061603
52106,SP1,HIST1H2BN,1753.7593887364585
52296,SP1,MDM2,1753.758370011988
52081,SP1,H2AFV,1753.7215685905055
30789,SREBF1,SOX2,1753.669643854293
30149,SREBF1,HCFC1,1753.6694117369318
30666,SREBF1,RRP1B,1753.6451554726812
30440,SREBF1,NOP56,1753.6413255362206
30339,SREBF1,MCM2,1753.635870778231
29836,SREBF1,CDH1,1753.6253094382946
30831,SREBF1,SUZ12,1753.5808589636154
30910,SREBF1,TRIM28,1753.551612176098
42766,USF1,HSP90AB1,1752.9295627929937
43090,USF1,POU5F1,1752.9252005772487
42750,USF1,HIST1H2BK,1752.8131048514442
42733,USF1,H2AFZ,1752.7885178172467
43626,NFYA,CCNB1,1751.7513865725848
43867,NFYA,HIST1H2BF,1751.6836438908092
43920,NFYA,KAT2B,1751.678550456089
44003,NFYA,MDM2,1751.6754943952571
43870,NFYA,HIST1H2BN,1751.6721836626893
43847,NFYA,H2AFV,1751.6370389631213
4158,CHD7,HELLS,1751.2870399622814
3773,CHD7,AHCY,1751.2733084795395
3828,CHD7,ATF4,1751.2277358773965
4786,CHD7,TOP2A,1751.226541835419
4066,CHD7,FKBP4,1751.2165914856062
4807,CHD7,TUBA4A,1751.2074371637782
4088,CHD7,FUBP1,1751.2024619888718
4654,CHD7,SLC3A2,1751.1807702262797
4806,CHD7,TUBA1B,1751.1712178904595
3990,CHD7,DNMT3A,1751.1560933587439
4094,CHD7,GABARAP,1751.1556953447512
3843,CHD7,BANP,1751.1507201698446
4160,CHD7,HERPUD1,1751.1507201698446
4225,CHD7,JARID2,1751.149327120871
4500,CHD7,POLR1B,1751.1455459879421
4000,CHD7,DUSP6,1751.1342025891554
3867,CHD7,CALM1,1751.1073366446608
4680,CHD7,SNRPA1,1751.1023614697542
67861,NR5A2,DPF1,1750.594917920055
51135,RBPJ,BASP1,1750.5867004971217
51515,RBPJ,TINAGL1,1750.5639125134228
51547,RBPJ,UNG,1750.5252329095122
51183,RBPJ,CSRP1,1750.5054433447208
51463,RBPJ,SIDT2,1750.5012455582496
51473,RBPJ,SLC6A6,1750.4913507758542
51493,RBPJ,SPTSSA,1750.4808563096767
51190,RBPJ,CTNS,1750.4802566258952
51158,RBPJ,CD151,1750.4796569421137
68074,NR5A2,PDGFA,1750.4751910880743
51430,RBPJ,RNASEH2A,1750.4642150847385
51099,RBPJ,ADAM19,1750.4603171401588
51555,RBPJ,VANGL1,1750.456569116524
68103,NR5A2,PREB,1750.4493507646253
68114,NR5A2,PWWP2B,1750.4482023058054
51263,RBPJ,H13,1750.4414271010396
51410,RBPJ,PTOV1,1750.4358800260602
67892,NR5A2,FBXW9,1750.431549652916
67816,NR5A2,CHST12,1750.4305447514485
51346,RBPJ,MOSPD3,1750.4265849274461
51225,RBPJ,FAM169A,1750.4237364294836
67881,NR5A2,EXOSC3,1750.4235104411762
51180,RBPJ,COX7C,1750.4183392754496
67823,NR5A2,CKB,1750.415901901494
67919,NR5A2,GLRX,1750.414466327969
51222,RBPJ,FABP3,1750.4124923585794
51416,RBPJ,RASGRP2,1750.4102435443983
51328,RBPJ,LY75,1750.4100936234531
51565,RBPJ,ZFP710,1750.4051462322552
67740,NR5A2,AGPAT2,1750.4019768383018
51450,RBPJ,SEC31A,1750.400348762003
67841,NR5A2,CTNNAL1,1750.398818576547
51232,RBPJ,FGFR3,1750.3955512917503
51411,RBPJ,PTPN3,1750.3925528728428
51423,RBPJ,RDM1,1750.3882051654266
67965,NR5A2,HSPBP1,1750.384319283945
51480,RBPJ,SMYD2,1750.3712640985973
51394,RBPJ,PIR,1750.3690152844165
51160,RBPJ,CDC42EP1,1750.3687154425256
68005,NR5A2,LIMCH1,1750.3666617295883
68008,NR5A2,LMF2,1750.3614936648985
68083,NR5A2,PIGK,1750.3594838619636
51166,RBPJ,CHD7,1750.3447280912633
51519,RBPJ,TMEM165,1750.3367822811576
51554,RBPJ,VAMP8,1750.315343585967
67833,NR5A2,CORO1B,1750.3086645591802
51324,RBPJ,LITAF,1750.2415824808359
3038,ASH2L,TAGLN2,1747.796022252998
2824,ASH2L,MYO6,1747.7867729661355
2491,ASH2L,ASXL1,1747.7760135916217
2681,ASH2L,GORASP2,1747.748832013903
2620,ASH2L,ETV5,1747.7454343166883
2764,ASH2L,LASP1,1747.7403377708663
2674,ASH2L,GNB2,1747.7231605238353
3093,ASH2L,TUBB2B,1747.7188190218387
2797,ASH2L,MDN1,1747.7154213246242
2941,ASH2L,RPL5,1747.671062499875
2733,ASH2L,ISY1,1747.659170559623
2590,ASH2L,DPY30,1747.6587930377102
3043,ASH2L,TBX3,1747.6550178185828
2946,ASH2L,RRM2,1747.6478449022402
2639,ASH2L,FKBP1A,1747.6376518105958
2459,ASH2L,AHCYL2,1747.6217958902598
2722,ASH2L,IER2,1747.5868751133294
33278,TGIF1,GBF1,1745.0995195726337
33425,TGIF1,PDGFRA,1745.0219005033396
33457,TGIF1,PTPN6,1744.9839851976014
33503,TGIF1,SHMT1,1744.9696775350587
33364,TGIF1,MAT2B,1744.9573371761157
33439,TGIF1,PLEKHF2,1744.9308680004117
33445,TGIF1,PPM1L,1744.9151295716147
33351,TGIF1,LRRC59,1744.9136988053606
33441,TGIF1,PLSCR1,1744.9070815114346
33403,TGIF1,NEK2,1744.8970661476546
33142,TGIF1,ANXA5,1744.8967084560911
33284,TGIF1,GLS,1744.8942046151462
33428,TGIF1,PDK1,1744.8827584851122
33154,TGIF1,ARPC2,1744.871312355078
33589,TGIF1,USP3,1744.865589290061
33553,TGIF1,TCF4,1744.7575664378637
20326,NR0B1,ACTG1,1741.7477094016833
20450,NR0B1,H1F0,1741.7449826768113
20665,NR0B1,TGIF1,1741.6795412798795
20534,NR0B1,NUCKS1,1741.667465784017
20669,NR0B1,TMOD3,1741.6483787099114
20371,NR0B1,CITED2,1741.6205271630029
20554,NR0B1,PIM1,1741.6193585666292
20428,NR0B1,FN1,1741.5613182800648
40409,GABPA,RAC1,1741.0151456248839
3391,CBX7,HSPA5,1738.3437580488328
3479,CBX7,MOV10,1738.3195848768812
11768,HCFC1,CAPZB,1734.6183924560764
12512,HCFC1,PHB,1734.577627588595
17542,MYCN,HSPG2,1734.571270889786
12692,HCFC1,RUVBL2,1734.5624453652224
12332,HCFC1,MCM7,1734.5412858885531
17413,MYCN,CHCHD10,1734.493129642349
17503,MYCN,GLI2,1734.4898737570393
12141,HCFC1,HIST1H2AF,1734.4829478963807
17613,MYCN,MID1IP1,1734.4524310759757
17509,MYCN,GNPTAB,1734.4299112025824
17887,MYCN,URI1,1734.383243513141
17660,MYCN,NPTN,1734.337525456915
66534,EED,PRDX1,1733.8920722771718
66691,EED,VIM,1733.8352687810197
66351,EED,HIST1H2BL,1733.8343259844028
19716,NOTCH1,EXOC4,1732.1702236999572
19917,NOTCH1,MCM6,1732.1342509203985
20194,NOTCH1,SQSTM1,1732.1112852475728
20270,NOTCH1,TUBB4B,1732.0844580899359
20275,NOTCH1,TXNIP,1732.08100307721
20319,NOTCH1,ZYX,1732.08100307721
19934,NOTCH1,MORF4L2,1732.0604762368966
20176,NOTCH1,SNX1,1732.0308037746618
19680,NOTCH1,DKC1,1731.9925953986333
53546,TCF4,PRKAA2,1731.642937691428
53208,TCF4,ERCC5,1731.6054799875985
53438,TCF4,MICAL2,1731.5892009011238
53328,TCF4,HK2,1731.5876204072915
53777,TCF4,WNT11,1731.5865140616088
53633,TCF4,SLC19A2,1731.5789276912126
53147,TCF4,CTSA,1731.5762408516978
53134,TCF4,CPNE1,1731.574028160332
53070,TCF4,BMP4,1731.5699188763676
53369,TCF4,KAT6B,1731.5541139380427
53127,TCF4,COL4A2,1731.5492144071623
53194,TCF4,ELF3,1731.546527567647
53737,TCF4,TRMT2A,1731.5457373207312
53056,TCF4,ATP1B1,1731.5449470738147
53257,TCF4,FST,1731.5318289750053
53119,TCF4,CMIP,1731.5262972465916
53447,TCF4,MPZL1,1731.5259811478252
53439,TCF4,MICU1,1731.5247167527593
53564,TCF4,RAD54B,1731.5223460120105
53715,TCF4,TM7SF3,1731.5223460120105
53508,TCF4,PDCD6IP,1731.5220299132436
53579,TCF4,RFFL,1731.5191850243457
53195,TCF4,ELOVL6,1731.5120728020993
53143,TCF4,CTDSPL,1731.5046444810869
53635,TCF4,SLC25A12,1731.4970581106911
53452,TCF4,MSMO1,1731.4934229748765
52444,SP1,PCNA,1731.4910905441784
53290,TCF4,GNS,1731.4904200365947
42770,USF1,HSPA8,1731.4814732945313
53644,TCF4,SLC7A6,1731.4782502340845
53148,TCF4,CTSC,1731.4553330735137
53132,TCF4,COTL1,1731.4550169747472
53115,TCF4,CLCN6,1731.4211944067324
53780,TCF4,XPNPEP1,1731.4177173203009
44108,NFYA,PCNA,1729.434757018741
30900,SREBF1,TPM1,1729.3725269482018
30193,SREBF1,HSPA4,1729.3490830947158
29980,SREBF1,EGR1,1729.3453692169358
30197,SREBF1,HSPD1,1729.3141494318477
29715,SREBF1,APEX1,1729.2755018911998
30414,SREBF1,NAT10,1729.23650617451
71516,KAT2B,UAP1,1728.36140616899
71068,KAT2B,CLPB,1728.3183130855077
71456,KAT2B,SPC25,1728.3097987262713
71027,KAT2B,BCAS3,1728.308061101937
71061,KAT2B,CHD2,1728.304759615703
71305,KAT2B,NASP,1728.3026744665021
71282,KAT2B,MKRN1,1728.2872096099295
71136,KAT2B,FOXO3,1728.2861670353293
71058,KAT2B,CDT1,1728.2722660406575
71453,KAT2B,SOCS2,1728.2686170295563
71283,KAT2B,MLEC,1728.2604501951866
71224,KAT2B,KDM3A,1728.2576699962522
71031,KAT2B,BRCA2,1728.256279896785
71411,KAT2B,SEC22B,1728.256279896785
71525,KAT2B,USP22,1728.2500244491825
71152,KAT2B,GJA1,1728.2479392999821
71275,KAT2B,MFSD11,1728.2437690015806
71459,KAT2B,SPRY4,1728.2343858301772
71256,KAT2B,LZIC,1728.2328219682765
71528,KAT2B,VARS,1728.2270878079742
71161,KAT2B,GPRC5C,1728.2251764212072
71234,KAT2B,KNTC1,1728.1994595810643
71036,KAT2B,CALM2,1728.1978957191636
71295,KAT2B,MYBBP1A,1728.1966793821298
71367,KAT2B,PTBP3,1728.1900764096608
71339,KAT2B,PFKP,1728.1798244260906
71059,KAT2B,CEBPZ,1728.1768704647227
71338,KAT2B,PFKL,1728.1699199673867
71445,KAT2B,SMARCAD1,1728.139337779109
56827,CCND1,PRPS2,1724.5053149336395
56530,CCND1,B3GNT5,1724.500818805291
56780,CCND1,NLGN2,1724.4793658500278
56798,CCND1,PCSK6,1724.4597113461036
56758,CCND1,MSL3,1724.4179615828673
56619,CCND1,FLRT3,1724.4165485139577
56509,CCND1,ALDH9A1,1724.3589980710956
3883,CHD7,CCNE1,1723.0270514587228
4069,CHD7,FLII,1723.000981542213
3824,CHD7,ASH2L,1722.9999865072318
4619,CHD7,SET,1722.9761056676807
4241,CHD7,KIF22,1722.9719265207593
4851,CHD7,WARS,1722.9575980170289
3977,CHD7,DDIT3,1722.9460556112458
4553,CHD7,RCC2,1722.943667527291
4376,CHD7,MTUS1,1722.942274478317
4622,CHD7,SFI1,1722.9390903663768
4691,CHD7,SOD1,1722.9233688136726
4255,CHD7,KPNB1,1722.921577750706
4427,CHD7,NUDC,1722.893318757238
4644,CHD7,SLC25A4,1722.8909306732826
4745,CHD7,TCF7L2,1722.8887415963236
4501,CHD7,POP1,1722.8362037493116
4107,CHD7,GFPT1,1722.8306315534164
4146,CHD7,GSN,1722.8262533994987
4673,CHD7,SND1,1722.82565637851
3829,CHD7,ATM,1722.817099077671
56242,BRCA1,SLC9A6,1722.6372296289105
56107,BRCA1,RCN3,1722.6169309852546
55213,BRCA1,APLP1,1722.5572290921493
55618,BRCA1,GPX3,1722.5468807640107
55896,BRCA1,MYO7A,1722.537925480045
55195,BRCA1,AMN,1722.475835511215
56399,BRCA1,TSPAN6,1722.432651141869
55456,BRCA1,DTX1,1722.4320541229379
65105,TFCP2L1,ZFP42,1718.72418800552
64958,TFCP2L1,NAV1,1718.6819400563345
64818,TFCP2L1,DHX32,1718.6563435789774
64954,TFCP2L1,N4BP3,1718.637490259634
65100,TFCP2L1,VPS51,1718.6197378640477
64975,TFCP2L1,PCOLCE,1718.619600248578
64808,TFCP2L1,CSTB,1718.5988203126592
64771,TFCP2L1,B4GALT5,1718.5952423104484
65052,TFCP2L1,SNRPN,1718.5890496143134
65071,TFCP2L1,TEX264,1718.5682696783947
64801,TFCP2L1,COBL,1718.563728367896
64749,TFCP2L1,ANK,1718.5613889049118
64909,TFCP2L1,LAPTM5,1718.5521686684442
64993,TFCP2L1,PROS1,1718.5382695060086
64792,TFCP2L1,CDC42SE2,1718.5378566595996
64877,TFCP2L1,HEBP1,1718.5119849513035
40420,GABPA,RBBP7,1718.495445693807
40160,GABPA,MCM3,1718.4671146888722
65086,TFCP2L1,TTC7,1718.4413882153676
40011,GABPA,HSPA5,1718.4349651571856
40185,GABPA,MOV10,1718.4106990355676
40007,GABPA,HSP90AA1,1718.4038010517577
2519,ASH2L,CALD1,1718.2115175596443
3103,ASH2L,UBTF,1718.1718777588044
2527,ASH2L,CAT,1718.1426198105655
2848,ASH2L,ORC2,1718.1044900973773
2927,ASH2L,RCN1,1718.0927869180816
2487,ASH2L,ARPC5,1718.091465591387
2850,ASH2L,P4HA1,1718.084481436001
2944,ASH2L,RRBP1,1718.0697580814033
2579,ASH2L,DEK,1718.0693805594906
3020,ASH2L,SRRT,1718.0569223363696
2539,ASH2L,CDCA7,1718.0505044638526
2893,ASH2L,PPP2R5A,1718.0452191570741
3062,ASH2L,TLE1,1718.044652874205
2522,ASH2L,CALU,1718.0431427865537
2945,ASH2L,RREB1,1718.0021816590195
2915,ASH2L,RAN,1718.0014266151936
33340,TGIF1,LDB1,1713.8118808158908
33179,TGIF1,CCNB2,1713.8047269846195
33416,TGIF1,ODC1,1713.801507760547
33338,TGIF1,LAMP1,1713.7911347052038
33173,TGIF1,BRIX1,1713.7870212522228
33302,TGIF1,HIST1H1D,1713.758048235574
33246,TGIF1,ERP29,1713.7567963151014
33499,TGIF1,SESN2,1713.7500001753938
33276,TGIF1,GADD45G,1713.748211717576
33583,TGIF1,UBE2H,1713.748032871794
33250,TGIF1,ETV4,1713.748032871794
33186,TGIF1,CDIPT,1713.7367655875419
33588,TGIF1,UPP1,1713.7271079153252
33534,TGIF1,SPINT1,1713.72657137798
33180,TGIF1,CCND3,1713.7246040743805
33175,TGIF1,CACYBP,1713.6770310964262
33277,TGIF1,GART,1713.6727387976632
33334,TGIF1,KMT2C,1713.666479195301
33233,TGIF1,DSTN,1713.6625445881016
33317,TGIF1,IFRD2,1713.6446600099232
33330,TGIF1,KDM5B,1713.6214100582913
51221,RBPJ,F3,1713.2689784546067
51211,RBPJ,EPHA4,1713.262232012064
51136,RBPJ,BCAR3,1713.2413930006549
20452,NR0B1,HELLS,1713.2253881745626
51536,RBPJ,UBALD2,1713.219804384519
51527,RBPJ,TRAF4,1713.2171058075019
51213,RBPJ,ERF,1713.2096097602325
51200,RBPJ,DMD,1713.1955171913658
51273,RBPJ,HOOK1,1713.192518772458
51208,RBPJ,EBNA1BP2,1713.1857723299156
51360,RBPJ,NAA35,1713.172129523885
51467,RBPJ,SLC25A22,1713.157437271237
51405,RBPJ,PREP,1713.1442442280427
20595,NR0B1,SATB2,1713.1248888864166
51510,RBPJ,TCIRG1,1713.1246045841967
20621,NR0B1,SLC3A2,1713.1204092669839
20471,NR0B1,JARID2,1713.096842573446
20353,NR0B1,BANP,1713.0960635091967
20395,NR0B1,DNMT3A,1713.093726316449
51187,RBPJ,CTH,1713.0898229248662
20399,NR0B1,DUSP6,1713.0785345635898
51315,RBPJ,LAMA5,1713.0752805931636
51195,RBPJ,DEGS1,1713.0533921351368
51241,RBPJ,FNBP1,1713.0416983013965
60793,BCL3,UBC,1712.7179405695183
68179,NR5A2,ST5,1711.7322199114478
68003,NR5A2,LIFR,1711.6414916646709
67901,NR5A2,FOXQ1,1711.577465085458
68106,NR5A2,PRKCZ,1711.556218597289
68222,NR5A2,UGCG,1711.5240617503302
68167,NR5A2,SNX8,1711.513007834188
67867,NR5A2,EMC8,1711.5128642768357
67827,NR5A2,CLN6,1711.5000876724635
12397,HCFC1,MYH9,1711.495627169151
68213,NR5A2,TTLL4,1711.4910435592562
68178,NR5A2,SSR4,1711.486019051919
67928,NR5A2,GNE,1711.4801332004665
67848,NR5A2,CYSTM1,1711.444243862343
67859,NR5A2,DNAJC3,1711.443669632933
67985,NR5A2,KDELR1,1711.4397935844158
12750,HCFC1,SIRT1,1711.434539640462
12446,HCFC1,NPM1,1711.434420095396
68120,NR5A2,RAP1GAP,1711.4247200624034
68094,NR5A2,PLTP,1711.4135225889088
12378,HCFC1,MSH2,1711.4072833654302
11784,HCFC1,CCND1,1711.389471150607
67793,NR5A2,CCDC50,1711.355238303796
66179,EED,CAPZB,1710.5071806972423
66507,EED,PHB,1710.4668761418814
66579,EED,RUVBL2,1710.4515556968609
66437,EED,MCM7,1710.430932020872
66345,EED,HIST1H2AF,1710.3749534717592
52687,SP1,SIN3A,1709.9271129824256
51947,SP1,EZH2,1709.9227834034273
52097,SP1,HIST1H2AB,1709.8811430407113
52101,SP1,HIST1H2AI,1709.8760494183607
44270,NFYA,SIN3A,1707.8930935575418
43760,NFYA,EZH2,1707.8900374967097
43861,NFYA,HIST1H2AB,1707.8495446906857
43865,NFYA,HIST1H2AI,1707.842668553814
30562,SREBF1,PRDX1,1705.6243676014647
30172,SREBF1,HIST1H2BL,1705.567034613236
19834,NOTCH1,ID2,1705.116864347375
20234,NOTCH1,TFRC,1705.0977601593609
19698,NOTCH1,EIF4A2,1705.0837368724142
20094,NOTCH1,RPA2,1705.0630067960583
19988,NOTCH1,NUP93,1705.0613809077167
20130,NOTCH1,SENP3,1705.0506093974532
20111,NOTCH1,RTN4,1705.048780273069
19523,NOTCH1,AHSA1,1705.0347569861226
20030,NOTCH1,PKM,1705.0304890292255
19783,NOTCH1,GSE1,1705.0162625062362
20201,NOTCH1,SRSF3,1705.0124010214247
19591,NOTCH1,CAMK2D,1705.002645691375
19676,NOTCH1,DDX27,1705.0018327472042
19674,NOTCH1,DDX18,1704.995125957795
20058,NOTCH1,PRMT5,1704.953665805083
53053,TCF4,ATN1,1697.0430828098085
53032,TCF4,APP,1696.989504068888
53527,TCF4,PLAUR,1696.9607390811373
71034,KAT2B,BUB1B,1696.948459697074
53384,TCF4,KRT19,1696.9477790317108
53442,TCF4,MME,1696.945882439112
53008,TCF4,ABCC1,1696.9452502415788
53241,TCF4,FGFR4,1696.945092192196
53529,TCF4,PLEKHA1,1696.9438277971296
53796,TCF4,ZMYM3,1696.9406668094648
71237,KAT2B,KRT18,1696.933168602935
53020,TCF4,ALDH18A1,1696.932922389686
53484,TCF4,NKTR,1696.9171174513613
53199,TCF4,ENAH,1696.915536957529
53427,TCF4,MARCKS,1696.913324266163
53229,TCF4,FAM102A,1696.9119018217139
53539,TCF4,PPFIBP1,1696.908740834049
53668,TCF4,SPRY2,1696.908740834049
53643,TCF4,SLC7A5,1696.904789599468
71423,KAT2B,SHMT1,1696.9008487903234
53565,TCF4,RAI14,1696.899890068587
53259,TCF4,FUT8,1696.8994159204376
53704,TCF4,TET2,1696.8911973525087
53123,TCF4,COBLL1,1696.8891427105264
53391,TCF4,LAPTM4B,1696.8836109821127
53006,TCF4,AAK1,1696.8815563401308
53678,TCF4,STARD4,1696.874128019118
71354,KAT2B,POLE4,1696.8704403644788
53007,TCF4,AARS,1696.8643289573565
53747,TCF4,TXNDC12,1696.8621162659913
53129,TCF4,COPB1,1696.8559523400445
53349,TCF4,IFRD1,1696.85231720423
53036,TCF4,ARHGAP17,1696.8496303647146
71153,KAT2B,GLO1,1696.8495888724713
71251,KAT2B,LRRC59,1696.8459398613697
53700,TCF4,TEAD1,1696.8418859449357
71351,KAT2B,PLSCR1,1696.8403794635012
71128,KAT2B,FANCA,1696.8356878777995
71225,KAT2B,KEAP1,1696.8318651042648
71311,KAT2B,NEK2,1696.8315175793978
53176,TCF4,DTL,1696.8281356485934
